TIME,ARDUINO_TIME,EULER_Z,M1_temperature,M1_add_cur,M1_tgt_cur,M1_current,M1_velocity,M1_position,M2_temperature,M2_add_cur,M2_tgt_cur,M2_current,M2_velocity,M2_position
1.1639087200164795,0,0.00,0,0,436,0,0,0,0,0,21,0,0,0
1.2731037139892578,109,0.00,0,0,386,0,0,0,0,0,19,0,0,0
1.2771873474121094,219,0.00,0,0,249,0,0,0,0,0,12,0,0,0
1.2972064018249512,238,0.00,87,0,218,0,0,16834,0,0,10,0,0,0
1.3065931797027588,248,0.00,124,0,201,0,497,17331,0,0,10,0,0,0
1.3179144859313965,260,0.00,124,0,180,0,1153,18455,0,0,9,0,0,0
1.3301365375518799,271,0.00,56,0,161,0,1312,19840,0,0,8,0,0,0
1.3384311199188232,281,0.00,27,0,143,0,898,20902,0,0,7,0,0,0
1.3505339622497559,291,0.00,27,0,125,0,447,21403,0,0,6,0,0,0
1.3594112396240234,302,0.00,27,0,104,0,-65,21390,0,0,5,0,0,0
1.371199607849121,312,0.00,27,0,86,0,-337,21079,0,0,4,0,0,0
1.3796343803405762,323,0.00,27,0,65,0,-313,20722,0,0,3,0,0,0
1.3915269374847412,333,0.00,27,0,46,0,-310,20382,0,0,2,0,0,0
1.4004676342010498,344,0.00,27,0,25,0,-384,19990,0,0,1,0,0,0
1.4126396179199219,355,0.00,27,0,4,0,-335,19607,0,0,0,0,0,0
1.424330711364746,365,0.00,27,0,0,0,-403,19212,0,0,-14,0,0,0
1.4332783222198486,375,0.00,27,0,-1,0,-321,18867,0,0,-33,0,0,0
1.4449410438537598,386,0.00,27,0,-2,0,-271,18574,0,0,-54,0,0,0
1.4536561965942383,396,0.00,27,0,-3,0,-282,18297,0,0,-73,0,0,0
1.4653916358947754,406,0.00,27,0,-4,0,-175,18101,0,0,-92,0,0,0
1.4742300510406494,416,0.00,27,0,-5,0,-82,18001,0,0,-111,0,0,0
1.485649585723877,427,0.00,27,0,-6,0,-63,17934,0,0,-131,0,0,0
1.4944584369659424,437,0.00,27,0,-7,0,-46,17886,0,0,-149,0,0,0
1.5062415599822998,448,0.00,27,0,-8,0,-19,17869,0,0,-169,0,0,0
1.5145838260650635,458,0.00,27,0,-9,0,0,17867,0,0,-186,0,0,0
1.5267155170440674,469,0.00,27,0,-10,0,0,17867,0,0,-205,0,0,0
1.5357913970947266,479,0.00,27,0,-11,0,0,17867,0,0,-222,0,0,0
1.5473754405975342,489,0.00,27,0,-11,0,0,17867,0,0,-238,0,0,0
1.5590789318084717,499,0.00,27,0,-12,0,0,17867,0,0,-254,0,0,0
1.5677449703216553,509,0.00,27,0,-13,0,0,17868,0,0,-269,0,0,0
1.5765883922576904,520,0.00,27,0,-14,0,0,17868,0,0,-285,0,0,0
1.588325023651123,530,0.00,27,0,-15,0,0,17868,0,0,-300,0,0,0
1.6000540256500244,540,0.00,27,0,-15,0,0,17868,0,0,-313,0,0,0
1.6089229583740234,550,0.00,27,0,-16,0,0,17867,0,0,-326,0,0,0
1.6177661418914795,561,0.00,27,0,-17,0,0,17861,0,0,-340,0,0,0
1.6293201446533203,571,0.00,27,0,-17,0,0,17853,0,0,-351,0,0,0
1.6378369331359863,581,0.00,27,0,-18,0,0,17847,0,0,-362,0,0,0
1.6499218940734863,591,0.00,27,0,-18,0,0,17846,0,0,-373,0,0,0
1.6615357398986816,602,0.00,27,0,-19,0,0,17846,0,0,-383,0,0,0
1.6704356670379639,612,0.00,27,0,-19,0,0,17845,0,0,-392,0,0,0
1.682114601135254,622,0.00,27,0,-20,0,0,17841,0,0,-400,0,0,0
1.6910831928253174,632,0.00,27,0,-20,0,0,17835,0,0,-407,0,0,0
1.702794075012207,643,0.00,27,0,-20,0,-2,17827,0,0,-414,0,0,0
1.7113971710205078,653,0.00,27,0,-21,0,0,17816,0,0,-420,0,0,0
1.723318338394165,663,0.00,27,0,-21,0,-10,17803,0,0,-424,0,0,0
1.7318980693817139,673,0.00,27,0,-21,0,-8,17789,0,0,-428,0,0,0
1.7437362670898438,684,0.00,27,0,-21,0,-19,17776,0,0,-432,0,0,0
1.752687692642212,695,0.00,27,0,-21,0,-5,17769,0,0,-434,0,0,0
1.7645447254180908,705,0.00,27,0,-21,0,0,17765,0,0,-435,0,0,0
1.773315191268921,716,0.00,27,0,-21,0,0,17762,0,0,-435,0,0,0
1.7849311828613281,727,0.00,27,0,-21,0,0,17761,0,0,-435,0,0,0
1.7969141006469727,737,0.00,27,0,-21,0,0,17761,0,0,-433,0,0,0
1.8056511878967285,748,0.00,27,0,-21,0,0,17761,0,0,-431,0,0,0
1.8175098896026611,758,0.00,27,0,-21,0,0,17761,0,0,-428,0,0,0
1.8262064456939697,769,0.00,27,0,-21,0,0,17761,0,0,-423,0,0,0
1.838050127029419,780,0.00,27,0,-20,0,0,17761,0,0,-418,0,0,0
1.847167730331421,790,0.00,27,0,-20,0,0,17760,0,0,-412,0,0,0
1.8586466312408447,800,0.00,27,0,-20,0,0,17760,0,0,-405,0,0,0
1.870685338973999,812,0.00,27,0,-19,0,0,17760,0,0,-396,0,0,0
1.8795139789581299,822,0.00,27,0,-19,0,0,17760,0,0,-388,0,0,0
1.8915393352508545,832,0.00,27,0,-18,0,0,17762,0,0,-379,0,0,0
