TIME,ARDUINO_TIME,TARGET,RPBUF1,RPBUF2,RPBUF3,RPBUF4,RPBUF5,RPBUF6,RPBUF7,RPBUF8,POSBUF1,POSBUF2,POSBUF3,POSBUF4,POSBUF5,POSBUF6,POSBUF7,POSBUF8
0.0,20,-11505,163,28,7,0,72,255,13,176,0,0,0,0,0,0,0,0
0.0049877166748046875,26,-11508,163,28,247,255,160,255,136,175,0,0,0,0,0,0,0,0
0.008975982666015625,32,-11512,163,28,227,255,191,255,57,175,0,0,0,0,0,0,0,0
0.016955852508544922,37,-11518,163,28,235,255,177,255,246,174,0,0,0,0,0,0,0,0
0.021939754486083984,42,-11522,163,28,255,255,169,255,161,174,0,0,0,0,0,0,0,0
0.024932384490966797,47,-11985,163,28,19,0,199,255,93,174,0,0,0,0,0,0,0,0
0.03291177749633789,52,-11987,163,28,211,255,186,254,211,173,0,0,0,0,0,0,0,0
0.03789710998535156,57,-11991,163,28,5,0,1,255,183,172,0,0,0,0,0,0,0,0
0.041887521743774414,62,-11997,163,28,21,0,119,255,250,171,0,0,0,0,0,0,0,0
0.04588818550109863,67,-12005,163,28,1,0,152,255,143,171,0,0,0,0,0,0,0,0
0.050862789154052734,72,-12009,163,28,20,0,169,255,59,171,0,0,0,0,0,0,0,0
0.057848453521728516,78,-12018,163,28,23,0,210,255,254,170,0,0,0,0,0,0,0,0
0.06183791160583496,84,-12015,163,28,248,255,237,255,228,170,0,0,0,0,0,0,0,0
0.06684732437133789,89,-12016,163,28,245,255,224,255,209,170,0,0,0,0,0,0,0,0
0.07479977607727051,94,-12018,163,28,18,0,221,255,177,170,0,0,0,0,0,0,0,0
0.07781457901000977,99,-12001,163,28,18,0,237,255,140,170,0,0,0,0,0,0,0,0
0.0827786922454834,104,-12003,163,28,18,0,0,0,138,170,0,0,0,0,0,0,0,0
0.09075665473937988,109,-12004,163,28,12,0,16,0,149,170,0,0,0,0,0,0,0,0
0.09474468231201172,114,-12004,163,28,9,0,0,0,150,170,0,0,0,0,0,0,0,0
0.09873580932617188,119,-12007,163,28,18,0,240,255,138,170,0,0,0,0,0,0,0,0
0.10372161865234375,124,-12007,163,28,18,0,0,0,136,170,0,0,0,0,0,0,0,0
0.1077120304107666,129,-12026,163,28,254,255,0,0,145,170,0,0,0,0,0,0,0,0
0.11170125007629395,134,-12027,163,28,15,0,254,255,143,170,0,0,0,0,0,0,0,0
0.11967825889587402,139,-12027,163,28,7,0,237,255,134,170,0,0,0,0,0,0,0,0
0.12366724014282227,144,-12028,163,28,10,0,246,255,128,170,0,0,0,0,0,0,0,0
0.1286613941192627,149,-12028,163,28,9,0,0,0,122,170,0,0,0,0,0,0,0,0
0.1326444149017334,154,-12028,163,28,252,255,0,0,120,170,0,0,0,0,0,0,0,0
0.13962483406066895,160,-12027,163,28,251,255,0,0,118,170,0,0,0,0,0,0,0,0
0.1436140537261963,165,-12027,163,28,14,0,0,0,118,170,0,0,0,0,0,0,0,0
0.14960026741027832,170,-12026,163,28,253,255,0,0,118,170,0,0,0,0,0,0,0,0
0.15259099006652832,175,-12026,163,28,13,0,251,255,115,170,0,0,0,0,0,0,0,0
0.1605689525604248,180,-12026,163,28,253,255,0,0,114,170,0,0,0,0,0,0,0,0
0.16455960273742676,185,-12023,163,28,10,0,0,0,115,170,0,0,0,0,0,0,0,0
0.16954755783081055,190,-12023,163,28,253,255,0,0,115,170,0,0,0,0,0,0,0,0
0.17353415489196777,195,-12022,163,28,22,0,0,0,115,170,0,0,0,0,0,0,0,0
0.18051600456237793,200,-12023,163,28,15,0,0,0,115,170,0,0,0,0,0,0,0,0
0.18550395965576172,205,-12023,163,28,16,0,0,0,115,170,0,0,0,0,0,0,0,0
0.18949294090270996,210,-12021,163,28,14,0,0,0,117,170,0,0,0,0,0,0,0,0
0.1934807300567627,215,-12021,163,28,14,0,0,0,117,170,0,0,0,0,0,0,0,0
0.201460599899292,220,-12020,163,28,15,0,0,0,117,170,0,0,0,0,0,0,0,0
0.2054603099822998,226,-12020,163,28,12,0,0,0,119,170,0,0,0,0,0,0,0,0
0.20943903923034668,231,-12020,163,28,16,0,19,0,121,170,0,0,0,0,0,0,0,0
0.21442532539367676,236,-12017,163,28,21,0,0,0,121,170,0,0,0,0,0,0,0,0
0.22240447998046875,242,-12020,163,28,21,0,0,0,123,170,0,0,0,0,0,0,0,0
0.22539925575256348,247,-12020,163,28,21,0,0,0,123,170,0,0,0,0,0,0,0,0
0.23039507865905762,252,-12018,163,28,13,0,0,0,125,170,0,0,0,0,0,0,0,0
0.23437213897705078,257,-12018,163,28,18,0,0,0,125,170,0,0,0,0,0,0,0,0
0.2423546314239502,262,-12016,163,28,21,0,0,0,127,170,0,0,0,0,0,0,0,0
0.2463395595550537,267,-12012,163,28,7,0,0,0,129,170,0,0,0,0,0,0,0,0
0.25032949447631836,272,-12012,163,28,25,0,0,0,129,170,0,0,0,0,0,0,0,0
0.25531554222106934,277,-12014,163,28,13,0,5,0,135,170,0,0,0,0,0,0,0,0
0.2622971534729004,282,-12014,163,28,13,0,0,0,137,170,0,0,0,0,0,0,0,0
0.26628684997558594,288,-12009,163,28,18,0,0,0,137,170,0,0,0,0,0,0,0,0
0.2712745666503906,293,-12007,163,28,19,0,0,0,137,170,0,0,0,0,0,0,0,0
0.27526330947875977,298,-12007,163,28,25,0,0,0,143,170,0,0,0,0,0,0,0,0
0.28324222564697266,303,-12003,163,28,19,0,0,0,147,170,0,0,0,0,0,0,0,0
0.2872347831726074,309,-12003,163,28,25,0,0,0,147,170,0,0,0,0,0,0,0,0
0.2922179698944092,314,-12003,163,28,24,0,0,0,151,170,0,0,0,0,0,0,0,0
0.29927992820739746,319,-11999,163,28,27,0,0,0,155,170,0,0,0,0,0,0,0,0
0.30426597595214844,324,-11999,163,28,20,0,0,0,155,170,0,0,0,0,0,0,0,0
0.3082547187805176,329,-11998,163,28,15,0,0,0,161,170,0,0,0,0,0,0,0,0
0.31224489212036133,335,-11994,163,28,20,0,0,0,165,170,0,0,0,0,0,0,0,0
0.32022547721862793,340,-11994,163,28,24,0,0,0,167,170,0,0,0,0,0,0,0,0
0.3242213726043701,345,-11977,163,28,21,0,0,0,171,170,0,0,0,0,0,0,0,0
0.3282022476196289,350,-11990,163,28,24,0,5,0,177,170,0,0,0,0,0,0,0,0
0.3331892490386963,355,-11990,163,28,18,0,2,0,188,170,0,0,0,0,0,0,0,0
0.34016919136047363,360,-11971,163,28,20,0,0,0,191,170,0,0,0,0,0,0,0,0
0.3441593647003174,365,-11971,163,28,33,0,0,0,190,170,0,0,0,0,0,0,0,0
0.34914565086364746,370,-11987,163,28,20,0,10,0,202,170,0,0,0,0,0,0,0,0
0.353135347366333,376,-11967,163,28,20,0,0,0,213,170,0,0,0,0,0,0,0,0
0.3611137866973877,381,-11967,163,28,22,0,0,0,212,170,0,0,0,0,0,0,0,0
0.36510491371154785,386,-11967,163,28,28,0,19,0,213,170,0,0,0,0,0,0,0,0
0.3700907230377197,391,-11967,163,28,24,0,10,0,226,170,0,0,0,0,0,0,0,0
0.37407994270324707,396,-11967,163,28,25,0,0,0,231,170,0,0,0,0,0,0,0,0
0.378068208694458,401,-11965,163,28,4,0,0,0,230,170,0,0,0,0,0,0,0,0
0.3860478401184082,405,-11965,163,28,25,0,2,0,229,170,0,0,0,0,0,0,0,0
0.39003610610961914,410,-11967,163,28,33,0,0,0,237,170,0,0,0,0,0,0,0,0
0.3940258026123047,416,-11967,163,28,26,0,0,0,239,170,0,0,0,0,0,0,0,0
0.3990135192871094,421,-11969,163,28,8,0,0,0,236,170,0,0,0,0,0,0,0,0
0.40699172019958496,426,-11968,163,28,22,0,0,0,236,170,0,0,0,0,0,0,0,0
0.4099864959716797,431,-11968,163,28,12,0,0,0,237,170,0,0,0,0,0,0,0,0
0.4159812927246094,436,-11971,163,28,22,0,0,0,237,170,0,0,0,0,0,0,0,0
0.4189591407775879,442,-11972,163,28,26,0,0,0,236,170,0,0,0,0,0,0,0,0
0.4269378185272217,447,-11972,163,28,5,0,0,0,236,170,0,0,0,0,0,0,0,0
0.43092823028564453,452,-11974,163,28,23,0,0,0,236,170,0,0,0,0,0,0,0,0
0.43491625785827637,457,-11974,163,28,18,0,0,0,234,170,0,0,0,0,0,0,0,0
0.4428997039794922,462,-11974,163,28,20,0,0,0,232,170,0,0,0,0,0,0,0,0
0.4468841552734375,468,-11976,163,28,19,0,0,0,232,170,0,0,0,0,0,0,0,0
0.4518706798553467,473,-11976,163,28,30,0,0,0,230,170,0,0,0,0,0,0,0,0
0.4588789939880371,478,-11977,163,28,16,0,0,0,228,170,0,0,0,0,0,0,0,0
0.4638385772705078,483,-11976,163,28,14,0,0,0,226,170,0,0,0,0,0,0,0,0
0.46782851219177246,488,-11976,163,28,21,0,0,0,226,170,0,0,0,0,0,0,0,0
0.47249841690063477,493,-11977,163,28,19,0,0,0,226,170,0,0,0,0,0,0,0,0
0.4764902591705322,498,-11977,163,28,16,0,0,0,224,170,0,0,0,0,0,0,0,0
0.4834766387939453,503,-11978,163,28,18,0,0,0,222,170,0,0,0,0,0,0,0,0
0.48845720291137695,509,-11980,163,28,18,0,0,0,222,170,0,0,0,0,0,0,0,0
0.4924740791320801,514,-11980,163,28,24,0,254,255,220,170,0,0,0,0,0,0,0,0
0.5005097389221191,519,-11976,163,28,2,0,254,255,216,170,0,0,0,0,0,0,0,0
0.5044939517974854,524,-11976,163,28,12,0,0,0,216,170,0,0,0,0,0,0,0,0
0.5084874629974365,529,-11978,163,28,19,0,0,0,216,170,0,0,0,0,0,0,0,0
0.5124738216400146,534,-11978,163,28,20,0,0,0,217,170,0,0,0,0,0,0,0,0
0.5174605846405029,539,-11978,163,28,20,0,240,255,216,170,0,0,0,0,0,0,0,0
0.5244448184967041,544,-11991,163,28,12,0,0,0,214,170,0,0,0,0,0,0,0,0
0.5294272899627686,549,-11970,163,28,19,0,0,0,214,170,0,0,0,0,0,0,0,0
0.5334179401397705,554,-11970,163,28,20,0,0,0,209,170,0,0,0,0,0,0,0,0
0.5374345779418945,559,-11965,163,28,18,0,8,0,210,170,0,0,0,0,0,0,0,0
0.5414218902587891,564,-11965,163,28,4,0,10,0,221,170,0,0,0,0,0,0,0,0
0.5493896007537842,569,-11962,163,28,24,0,0,0,221,170,0,0,0,0,0,0,0,0
0.5533838272094727,574,-11962,163,28,26,0,0,0,221,170,0,0,0,0,0,0,0,0
0.5583598613739014,579,-11979,163,28,21,0,0,0,227,170,0,0,0,0,0,0,0,0
0.5653307437896729,584,-11972,163,28,22,0,0,0,229,170,0,0,0,0,0,0,0,0
0.5703318119049072,589,-11972,163,28,19,0,243,255,224,170,0,0,0,0,0,0,0,0
0.5743083953857422,594,-11968,163,28,25,0,0,0,220,170,0,0,0,0,0,0,0,0
0.5783050060272217,599,-11968,163,28,20,0,0,0,227,170,0,0,0,0,0,0,0,0
0.5832886695861816,604,-11963,163,28,15,0,0,0,228,170,0,0,0,0,0,0,0,0
0.5902919769287109,609,-11961,163,28,22,0,0,0,224,170,0,0,0,0,0,0,0,0
0.5942795276641846,614,-11961,163,28,30,0,16,0,229,170,0,0,0,0,0,0,0,0
0.5992462635040283,619,-11966,163,28,24,0,0,0,237,170,0,0,0,0,0,0,0,0
0.6032366752624512,625,-11963,163,28,26,0,240,255,234,170,0,0,0,0,0,0,0,0
0.6112146377563477,630,-11963,163,28,10,0,0,0,232,170,0,0,0,0,0,0,0,0
0.6152060031890869,635,-11961,163,28,20,0,10,0,237,170,0,0,0,0,0,0,0,0
0.6201906204223633,640,-11961,163,28,20,0,0,0,239,170,0,0,0,0,0,0,0,0
0.623183012008667,645,-11957,163,28,23,0,0,0,238,170,0,0,0,0,0,0,0,0
0.6311609745025635,650,-11957,163,28,23,0,0,0,238,170,0,0,0,0,0,0,0,0
0.6351509094238281,655,-11957,163,28,10,0,0,0,243,170,0,0,0,0,0,0,0,0
0.6391401290893555,660,-11957,163,28,24,0,0,0,247,170,0,0,0,0,0,0,0,0
0.6441271305084229,665,-11957,163,28,26,0,0,0,247,170,0,0,0,0,0,0,0,0
0.648120641708374,670,-11955,163,28,26,0,0,0,247,170,0,0,0,0,0,0,0,0
0.656095027923584,676,-11953,163,28,23,0,0,0,249,170,0,0,0,0,0,0,0,0
0.6600840091705322,681,-11953,163,28,22,0,13,0,252,170,0,0,0,0,0,0,0,0
0.6650724411010742,686,-11954,163,28,28,0,0,0,253,170,0,0,0,0,0,0,0,0
0.6690714359283447,691,-11954,163,28,24,0,0,0,255,170,0,0,0,0,0,0,0,0
0.676081657409668,696,-11954,163,28,19,0,0,0,255,170,0,0,0,0,0,0,0,0
0.6810283660888672,701,-11953,163,28,24,0,0,0,1,171,0,0,0,0,0,0,0,0
0.6850442886352539,706,-11953,163,28,28,0,0,0,1,171,0,0,0,0,0,0,0,0
0.6929960250854492,711,-11954,163,28,32,0,0,0,1,171,0,0,0,0,0,0,0,0
0.696986198425293,717,-11954,163,28,26,0,0,0,3,171,0,0,0,0,0,0,0,0
0.7019784450531006,722,-11954,163,28,22,0,0,0,3,171,0,0,0,0,0,0,0,0
0.7059628963470459,727,-11934,163,28,30,0,0,0,3,171,0,0,0,0,0,0,0,0
0.708984375,732,-11934,163,28,26,0,0,0,3,171,0,0,0,0,0,0,0,0
0.7169556617736816,737,-11934,163,28,28,0,16,0,21,171,0,0,0,0,0,0,0,0
0.7219181060791016,742,-11931,163,28,21,0,16,0,33,171,0,0,0,0,0,0,0,0
0.7259769439697266,747,-11931,163,28,26,0,0,0,35,171,0,0,0,0,0,0,0,0
0.7309415340423584,752,-11929,163,28,26,0,16,0,37,171,0,0,0,0,0,0,0,0
0.7379205226898193,758,-11929,163,28,26,0,0,0,39,171,0,0,0,0,0,0,0,0
0.7419328689575195,763,-11927,163,28,35,0,13,0,44,171,0,0,0,0,0,0,0,0
0.7469277381896973,768,-11928,163,28,24,0,0,0,48,171,0,0,0,0,0,0,0,0
0.7509305477142334,773,-11928,163,28,20,0,0,0,51,171,0,0,0,0,0,0,0,0
0.7579071521759033,778,-11944,163,28,32,0,0,0,53,171,0,0,0,0,0,0,0,0
0.7628748416900635,783,-11942,163,28,20,0,251,255,50,171,0,0,0,0,0,0,0,0
0.7668635845184326,788,-11942,163,28,22,0,0,0,42,171,0,0,0,0,0,0,0,0
0.7708535194396973,793,-11940,163,28,19,0,0,0,40,171,0,0,0,0,0,0,0,0
0.7788395881652832,798,-11940,163,28,18,0,0,0,40,171,0,0,0,0,0,0,0,0
0.7828326225280762,803,-11938,163,28,18,0,0,0,40,171,0,0,0,0,0,0,0,0
0.7868509292602539,809,-11935,163,28,22,0,0,0,38,171,0,0,0,0,0,0,0,0
0.7917981147766113,814,-11935,163,28,14,0,0,0,38,171,0,0,0,0,0,0,0,0
0.7992894649505615,819,-11931,163,28,11,0,0,0,38,171,0,0,0,0,0,0,0,0
0.8032751083374023,825,-11934,163,28,23,0,0,0,39,171,0,0,0,0,0,0,0,0
0.8082616329193115,830,-11934,163,28,21,0,0,0,41,171,0,0,0,0,0,0,0,0
0.8152434825897217,835,-11930,163,28,18,0,0,0,41,171,0,0,0,0,0,0,0,0
0.8202288150787354,841,-11931,163,28,26,0,0,0,40,171,0,0,0,0,0,0,0,0
0.82421875,846,-11931,163,28,21,0,0,0,40,171,0,0,0,0,0,0,0,0
0.82822585105896,851,-11924,163,28,24,0,0,0,43,171,0,0,0,0,0,0,0,0
0.8362045288085938,856,-11924,163,28,24,0,0,0,43,171,0,0,0,0,0,0,0,0
0.8401937484741211,861,-11922,163,28,22,0,19,0,44,171,0,0,0,0,0,0,0,0
0.8442654609680176,867,-11919,163,28,24,0,0,0,49,171,0,0,0,0,0,0,0,0
0.8521623611450195,872,-11919,163,28,27,0,0,0,50,171,0,0,0,0,0,0,0,0
0.857151985168457,877,-11917,163,28,26,0,13,0,53,171,0,0,0,0,0,0,0,0
0.8611605167388916,883,-11914,163,28,25,0,0,0,59,171,0,0,0,0,0,0,0,0
0.8691165447235107,888,-11914,163,28,25,0,0,0,61,171,0,0,0,0,0,0,0,0
0.8731200695037842,893,-11912,163,28,23,0,0,0,65,171,0,0,0,0,0,0,0,0
0.8771133422851562,898,-11912,163,28,25,0,0,0,67,171,0,0,0,0,0,0,0,0
0.8820850849151611,903,-11901,163,28,22,0,8,0,72,171,0,0,0,0,0,0,0,0
0.8850729465484619,909,-11934,163,28,24,0,13,0,79,171,0,0,0,0,0,0,0,0
0.8940496444702148,914,-11934,163,28,17,0,0,0,83,171,0,0,0,0,0,0,0,0
0.8980388641357422,919,-11930,163,28,32,0,240,255,66,171,0,0,0,0,0,0,0,0
0.9050195217132568,924,-11930,163,28,24,0,0,0,59,171,0,0,0,0,0,0,0,0
0.9100067615509033,929,-11922,163,28,24,0,0,0,61,171,0,0,0,0,0,0,0,0
0.9139959812164307,934,-11920,163,28,16,0,0,0,63,171,0,0,0,0,0,0,0,0
0.9179940223693848,939,-11920,163,28,26,0,0,0,63,171,0,0,0,0,0,0,0,0
0.9229733943939209,944,-11920,163,28,22,0,0,0,63,171,0,0,0,0,0,0,0,0
0.9300193786621094,950,-11917,163,28,20,0,0,0,67,171,0,0,0,0,0,0,0,0
0.9350054264068604,955,-11917,163,28,20,0,0,0,64,171,0,0,0,0,0,0,0,0
0.9391851425170898,960,-11917,163,28,18,0,0,0,64,171,0,0,0,0,0,0,0,0
0.9471621513366699,965,-11917,163,28,18,0,0,0,69,171,0,0,0,0,0,0,0,0
0.9511508941650391,971,-11916,163,28,20,0,0,0,71,171,0,0,0,0,0,0,0,0
0.9551403522491455,976,-11918,163,28,29,0,0,0,66,171,0,0,0,0,0,0,0,0
0.9591429233551025,981,-11918,163,28,22,0,0,0,66,171,0,0,0,0,0,0,0,0
0.9641177654266357,986,-11916,163,28,22,0,0,0,67,171,0,0,0,0,0,0,0,0
0.9711124897003174,992,-11916,163,28,22,0,0,0,67,171,0,0,0,0,0,0,0,0
0.9760384559631348,997,-11916,163,28,23,0,0,0,67,171,0,0,0,0,0,0,0,0
0.980029821395874,1002,-11916,163,28,16,0,2,0,69,171,0,0,0,0,0,0,0,0
0.9880187511444092,1007,-11916,163,28,24,0,0,0,69,171,0,0,0,0,0,0,0,0
0.9930031299591064,1012,-11916,163,28,22,0,0,0,68,171,0,0,0,0,0,0,0,0
0.9959874153137207,1018,-11910,163,28,4,0,0,0,68,171,0,0,0,0,0,0,0,0
0.9999828338623047,1023,-11910,163,28,28,0,2,0,70,171,0,0,0,0,0,0,0,0
1.0080337524414062,1028,-11910,163,28,20,0,0,0,73,171,0,0,0,0,0,0,0,0
1.0129411220550537,1033,-11910,163,28,22,0,0,0,73,171,0,0,0,0,0,0,0,0
1.016932725906372,1038,-11910,163,28,21,0,0,0,73,171,0,0,0,0,0,0,0,0
1.020967960357666,1043,-11910,163,28,2,0,0,0,75,171,0,0,0,0,0,0,0,0
1.0279273986816406,1048,-11910,163,28,18,0,0,0,77,171,0,0,0,0,0,0,0,0
1.0329022407531738,1053,-11912,163,28,19,0,0,0,77,171,0,0,0,0,0,0,0,0
1.0378751754760742,1059,-11912,163,28,22,0,0,0,77,171,0,0,0,0,0,0,0,0
1.0449352264404297,1064,-11912,163,28,22,0,0,0,77,171,0,0,0,0,0,0,0,0
1.0488462448120117,1069,-11912,163,28,25,0,0,0,77,171,0,0,0,0,0,0,0,0
1.0538325309753418,1074,-11912,163,28,24,0,0,0,77,171,0,0,0,0,0,0,0,0
1.0578217506408691,1079,-11913,163,28,18,0,0,0,77,171,0,0,0,0,0,0,0,0
1.0658011436462402,1084,-11914,163,28,20,0,0,0,77,171,0,0,0,0,0,0,0,0
1.0697906017303467,1089,-11914,163,28,25,0,0,0,77,171,0,0,0,0,0,0,0,0
1.0737807750701904,1094,-11912,163,28,23,0,0,0,77,171,0,0,0,0,0,0,0,0
1.0777690410614014,1099,-11912,163,28,22,0,237,255,76,171,0,0,0,0,0,0,0,0
1.0827553272247314,1104,-11911,163,28,20,0,0,0,76,171,0,0,0,0,0,0,0,0
1.089738130569458,1109,-11914,163,28,28,0,0,0,77,171,0,0,0,0,0,0,0,0
1.0947232246398926,1114,-11914,163,28,24,0,0,0,77,171,0,0,0,0,0,0,0,0
1.0987238883972168,1119,-11909,163,28,18,0,0,0,76,171,0,0,0,0,0,0,0,0
1.1027014255523682,1124,-11909,163,28,26,0,0,0,76,171,0,0,0,0,0,0,0,0
1.1106798648834229,1129,-11887,163,28,21,0,0,0,77,171,0,0,0,0,0,0,0,0
1.1146693229675293,1134,-11854,163,28,24,0,13,0,83,171,0,0,0,0,0,0,0,0
1.1196568012237549,1139,-11854,163,28,23,0,32,0,99,171,0,0,0,0,0,0,0,0
1.1226489543914795,1144,-11822,163,28,26,0,38,0,132,171,0,0,0,0,0,0,0,0
1.1306354999542236,1149,-11822,163,28,29,0,30,0,160,171,0,0,0,0,0,0,0,0
1.1346511840820312,1154,-11753,163,28,9,0,21,0,193,171,0,0,0,0,0,0,0,0
1.1396088600158691,1159,-11687,163,28,32,0,43,0,221,171,0,0,0,0,0,0,0,0
1.1436190605163574,1164,-11687,163,28,31,0,98,0,24,172,0,0,0,0,0,0,0,0
1.1475815773010254,1169,-11562,163,28,5,0,74,0,119,172,0,0,0,0,0,0,0,0
1.15556001663208,1174,-11452,163,28,12,0,101,0,195,172,0,0,0,0,0,0,0,0
1.1596317291259766,1179,-11452,163,28,21,0,181,0,58,173,0,0,0,0,0,0,0,0
1.164539098739624,1185,-11321,163,28,224,255,156,0,224,173,0,0,0,0,0,0,0,0
1.1685268878936768,1190,-11321,163,28,16,0,98,0,66,174,0,0,0,0,0,0,0,0
1.1755173206329346,1195,-11212,163,28,13,0,101,0,172,174,0,0,0,0,0,0,0,0
1.1805002689361572,1200,-11074,163,28,24,0,126,0,14,175,0,0,0,0,0,0,0,0
1.1844885349273682,1205,-11074,163,28,27,0,184,0,141,175,0,0,0,0,0,0,0,0
1.188478708267212,1210,-10938,163,28,221,255,156,0,89,176,0,0,0,0,0,0,0,0
1.1974689960479736,1216,-10776,163,28,20,0,118,0,210,176,0,0,0,0,0,0,0,0
1.2004451751708984,1221,-10776,163,28,36,0,184,0,77,177,0,0,0,0,0,0,0,0
1.2054333686828613,1227,-10629,163,28,11,0,153,0,33,178,0,0,0,0,0,0,0,0
1.2124133110046387,1232,-10629,163,28,23,0,137,0,145,178,0,0,0,0,0,0,0,0
1.217400074005127,1237,-10434,163,28,1,0,159,0,65,179,0,0,0,0,0,0,0,0
1.2213897705078125,1242,-10279,163,28,29,0,192,0,215,179,0,0,0,0,0,0,0,0
1.2259209156036377,1247,-10279,163,28,13,0,24,1,150,180,0,0,0,0,0,0,0,0
1.2329039573669434,1252,-10146,163,28,213,255,186,0,175,181,0,0,0,0,0,0,0,0
1.2378911972045898,1258,-9934,163,28,18,0,123,0,47,182,0,0,0,0,0,0,0,0
1.2418804168701172,1263,-9934,163,28,8,0,43,1,252,182,0,0,0,0,0,0,0,0
1.249859094619751,1268,-9822,163,28,217,255,205,0,11,184,0,0,0,0,0,0,0,0
1.2548449039459229,1273,-9822,163,28,11,0,109,0,100,184,0,0,0,0,0,0,0,0
1.2578778266906738,1278,-9689,163,28,25,0,118,0,198,184,0,0,0,0,0,0,0,0
1.2628271579742432,1283,-9555,163,28,15,0,192,0,79,185,0,0,0,0,0,0,0,0
1.269805908203125,1288,-9555,163,28,4,0,233,0,42,186,0,0,0,0,0,0,0,0
1.2737948894500732,1293,-9358,163,28,229,255,170,0,222,186,0,0,0,0,0,0,0,0
1.2787814140319824,1298,-9358,163,28,26,0,164,0,93,187,0,0,0,0,0,0,0,0
1.282785177230835,1303,-9258,163,28,232,255,203,0,54,188,0,0,0,0,0,0,0,0
1.2867610454559326,1308,-9129,163,28,7,0,112,0,193,188,0,0,0,0,0,0,0,0
1.292133092880249,1313,-9129,163,28,51,0,118,0,19,189,0,0,0,0,0,0,0,0
1.2987396717071533,1318,-9016,163,28,22,0,192,0,161,189,0,0,0,0,0,0,0,0
1.3027288913726807,1324,-8935,163,28,6,0,175,0,123,190,0,0,0,0,0,0,0,0
1.307746410369873,1329,-8935,163,28,9,0,170,0,5,191,0,0,0,0,0,0,0,0
1.3117287158966064,1334,-8872,163,28,5,0,98,0,135,191,0,0,0,0,0,0,0,0
1.3196923732757568,1339,-8872,163,28,21,0,79,0,212,191,0,0,0,0,0,0,0,0
1.324150800704956,1344,-8709,163,28,20,0,87,0,35,192,0,0,0,0,0,0,0,0
1.3275551795959473,1349,-8663,163,28,43,0,131,0,125,192,0,0,0,0,0,0,0,0
1.3354544639587402,1355,-8663,163,28,13,0,197,0,16,193,0,0,0,0,0,0,0,0
1.3394794464111328,1360,-8610,163,28,226,255,115,0,189,193,0,0,0,0,0,0,0,0
1.3444583415985107,1365,-8610,163,28,4,0,57,0,1,194,0,0,0,0,0,0,0,0
1.3484210968017578,1370,-8574,163,28,2,0,63,0,60,194,0,0,0,0,0,0,0,0
1.3524422645568848,1375,-8607,163,28,5,0,60,0,125,194,0,0,0,0,0,0,0,0
1.3604199886322021,1380,-8607,163,28,236,255,35,0,166,194,0,0,0,0,0,0,0,0
1.364377737045288,1385,-8575,163,28,1,0,8,0,192,194,0,0,0,0,0,0,0,0
1.3693656921386719,1390,-8575,163,28,251,255,21,0,213,194,0,0,0,0,0,0,0,0
1.3763725757598877,1395,-8569,163,28,5,0,8,0,230,194,0,0,0,0,0,0,0,0
1.3813424110412598,1401,-8525,163,28,7,0,2,0,237,194,0,0,0,0,0,0,0,0
1.3853328227996826,1406,-8525,163,28,17,0,41,0,254,194,0,0,0,0,0,0,0,0
1.389319658279419,1411,-8705,163,28,255,255,41,0,39,195,0,0,0,0,0,0,0,0
1.3972890377044678,1416,-8717,163,28,218,255,169,255,26,195,0,0,0,0,0,0,0,0
1.4012782573699951,1421,-8717,163,28,242,255,158,255,193,194,0,0,0,0,0,0,0,0
1.4062659740447998,1426,-8841,163,28,238,255,226,255,143,194,0,0,0,0,0,0,0,0
1.4132463932037354,1431,-8841,163,28,207,255,180,255,107,194,0,0,0,0,0,0,0,0
1.41823410987854,1436,-8887,163,28,244,255,136,255,227,193,0,0,0,0,0,0,0,0
1.423220157623291,1442,-9047,163,28,242,255,196,255,151,193,0,0,0,0,0,0,0,0
1.4262113571166992,1447,-9047,163,28,210,255,119,255,77,193,0,0,0,0,0,0,0,0
1.4342195987701416,1452,-9162,163,28,253,255,81,255,174,192,0,0,0,0,0,0,0,0
1.4391775131225586,1457,-9162,163,28,249,255,116,255,43,192,0,0,0,0,0,0,0,0
1.4421935081481934,1462,-9247,163,28,246,255,149,255,178,191,0,0,0,0,0,0,0,0
1.4501473903656006,1467,-9381,163,28,238,255,155,255,69,191,0,0,0,0,0,0,0,0
1.4551339149475098,1472,-9381,163,28,218,255,111,255,224,190,0,0,0,0,0,0,0,0
1.459150791168213,1477,-9428,163,28,249,255,108,255,80,190,0,0,0,0,0,0,0,0
1.4631133079528809,1483,-9592,163,28,245,255,166,255,225,189,0,0,0,0,0,0,0,0
1.4710993766784668,1488,-9592,163,28,225,255,100,255,126,189,0,0,0,0,0,0,0,0
1.4751081466674805,1493,-9728,163,28,12,0,61,255,210,188,0,0,0,0,0,0,0,0
1.4800679683685303,1498,-9728,163,28,244,255,141,255,32,188,0,0,0,0,0,0,0,0
1.4840714931488037,1503,-9850,163,28,238,255,169,255,220,187,0,0,0,0,0,0,0,0
1.4910635948181152,1508,-10002,163,28,218,255,119,255,122,187,0,0,0,0,0,0,0,0
1.4960248470306396,1513,-10002,163,28,231,255,29,255,213,186,0,0,0,0,0,0,0,0
1.500016212463379,1518,-10170,163,28,25,0,81,255,9,186,0,0,0,0,0,0,0,0
