TIME,ARDUINO_TIME,SYNC,EULER_Z,M1_temperature,M1_add_cur,M1_tgt_cur,M1_current,M1_velocity,M1_position,M2_temperature,M2_add_cur,M2_tgt_cur,M2_current,M2_velocity,M2_position
1.016547441482544,0,16,0,0,50,486,0,0,0,0,0,21,0,0,0
1.0286073684692383,11,16,0,0,50,485,0,0,0,0,0,21,0,0,0
1.0441813468933105,23,16,0,0,50,483,0,0,0,0,0,21,0,0,0
1.0567169189453125,36,16,0,0,50,480,0,0,0,0,0,21,0,0,0
1.0688445568084717,49,16,0,0,50,475,0,0,0,0,0,21,0,0,0
1.0817005634307861,62,16,0,0,50,469,0,0,0,0,0,20,0,0,0
1.0969619750976562,75,16,0,0,50,462,0,0,0,0,0,20,0,0,0
1.1095268726348877,88,16,0,0,50,453,0,0,0,0,0,20,0,0,0
1.1220695972442627,102,16,0,0,50,442,0,0,0,0,0,19,0,0,0
1.134425163269043,115,16,0,0,50,431,0,0,0,0,0,19,0,0,0
1.1465015411376953,128,16,0,0,50,418,0,0,0,0,0,18,0,0,0
1.1627159118652344,142,16,0,0,50,403,0,0,0,0,0,17,0,0,0
1.1755316257476807,155,16,0,0,50,388,0,0,0,0,0,16,0,0,0
1.1876540184020996,168,16,0,0,50,372,0,0,0,0,0,16,0,0,0
1.1998353004455566,181,16,0,0,50,355,0,0,0,0,0,15,0,0,0
1.2158324718475342,195,16,0,0,50,335,0,0,0,0,0,14,0,0,0
1.2281548976898193,208,16,0,0,50,316,0,0,0,0,0,13,0,0,0
1.2406723499298096,221,16,0,0,50,295,0,0,0,0,0,12,0,0,0
1.2530114650726318,235,16,0,0,50,273,0,0,0,0,0,11,0,0,0
1.2693231105804443,247,16,0,0,50,253,0,0,0,0,0,10,0,0,0
1.281707525253296,260,16,0,0,50,230,0,0,0,0,0,9,0,0,0
1.2939465045928955,274,16,0,0,50,206,0,0,0,0,0,7,0,0,0
1.3063368797302246,287,16,0,0,50,182,0,0,0,0,0,6,0,0,0
1.3222987651824951,300,16,0,0,50,158,0,0,0,0,0,5,0,0,0
1.3346905708312988,314,16,0,0,50,132,0,0,0,0,0,4,0,0,0
1.346992015838623,327,16,0,0,50,107,0,0,0,0,0,2,0,0,0
1.3596217632293701,340,16,0,0,50,83,0,0,0,0,0,1,0,0,0
1.3723020553588867,352,16,0,0,50,60,0,0,0,0,0,0,0,0,0
1.3879127502441406,366,16,0,0,0,0,0,0,0,0,0,-16,0,0,0
1.4002645015716553,379,16,0,0,0,-2,0,0,0,0,0,-41,0,0,0
1.4125196933746338,392,16,0,0,0,-3,0,0,0,0,0,-66,0,0,0
1.4252383708953857,406,16,0,0,0,-4,0,0,0,0,0,-92,0,0,0
1.4380066394805908,419,16,0,0,0,-5,0,0,0,0,0,-116,0,0,0
1.4535112380981445,432,16,0,0,0,-7,0,0,0,0,0,-140,0,0,0
1.4658551216125488,445,16,0,0,0,-8,0,0,0,0,0,-163,0,0,0
