TIME,ARDUINO_TIME,i,M1_temperature,M1_tgt_cur,M1_current,M1_velocity,M1_angle
8.845329284667969e-05,25,0,0,376,33,244,-4.00
0.003509044647216797,28,0,0,421,16,258,-4.00
0.007700443267822266,31,0,0,467,3,222,-4.00
0.011528491973876953,34,0,0,512,-3,159,-4.00
0.011764049530029297,37,0,0,557,1,129,-4.00
0.015858173370361328,40,0,0,602,11,101,-4.00
0.019977807998657227,43,0,0,648,26,98,-4.00
0.023819923400878906,47,0,0,708,31,129,-4.00
0.024087190628051758,50,0,0,753,32,173,-4.00
0.027963876724243164,53,0,0,798,25,214,-4.00
0.03226494789123535,57,0,0,858,26,230,-3.00
0.03623223304748535,60,0,0,904,9,233,-3.00
0.039975881576538086,63,0,0,949,-1,200,-3.00
0.0405726432800293,66,0,0,994,-7,153,-3.00
0.04441571235656738,69,0,0,1039,7,118,-3.00
0.048467397689819336,72,0,0,1084,12,101,-3.00
0.0526576042175293,75,0,0,1129,17,107,-3.00
0.05322408676147461,78,0,0,1175,25,140,-3.00
0.05682778358459473,81,0,0,1220,26,175,-3.00
0.06098175048828125,84,0,0,1265,21,197,-3.00
0.06499981880187988,88,0,0,1325,7,203,-3.00
0.06881451606750488,91,0,0,1370,9,175,-2.00
0.06925725936889648,95,0,0,1430,11,151,-2.00
0.07315397262573242,98,0,0,1476,20,129,-2.00
0.07730960845947266,101,0,0,1521,19,123,-2.00
0.08121848106384277,104,0,0,1566,22,142,-2.00
0.08169722557067871,107,0,0,1611,25,153,-2.00
0.08549141883850098,110,0,0,1656,20,162,-2.00
0.08969521522521973,113,0,0,1701,15,175,-2.00
0.0937047004699707,117,0,0,1761,12,175,-2.00
0.0975487232208252,120,0,0,1806,8,175,-2.00
0.09799361228942871,123,0,0,1852,8,137,-2.00
0.10213994979858398,126,0,0,1897,15,120,-2.00
0.10642027854919434,129,0,0,1942,22,115,-2.00
0.11018013954162598,133,0,0,2002,26,120,-1.00
0.11397624015808105,136,0,0,2047,31,134,-1.00
0.11478209495544434,140,0,0,2107,29,159,-1.00
0.11837601661682129,143,0,0,2152,24,186,-1.00
0.12239456176757812,146,0,0,2197,19,205,-1.00
0.12632226943969727,149,0,0,2242,5,203,-1.00
0.13018178939819336,152,0,0,2287,1,167,-1.00
0.13048720359802246,155,0,0,2332,11,126,-1.00
0.13492679595947266,159,0,0,2392,22,87,-1.00
0.13864350318908691,162,0,0,2437,22,93,-1.00
0.14263296127319336,165,0,0,2482,19,123,-1.00
0.14305663108825684,168,0,0,2527,14,175,-1.00
0.14692401885986328,171,0,0,2572,30,197,-1.00
0.1511695384979248,175,0,0,2632,19,205,0.00
0.15492582321166992,178,0,0,2677,4,197,0.00
0.1590118408203125,182,0,0,2737,6,156,0.00
0.15946459770202637,185,0,0,2782,-4,137,0.00
0.16341209411621094,188,0,0,2826,8,118,0.00
0.16732025146484375,191,0,0,2871,18,115,0.00
0.17132568359375,194,0,0,2916,16,129,0.00
0.17178010940551758,197,0,0,2961,26,145,0.00
0.1758737564086914,200,0,0,3006,17,164,0.00
0.18009233474731445,203,0,0,3051,17,178,0.00
0.1836700439453125,206,0,0,3096,21,153,0.00
0.18777751922607422,210,0,0,3155,6,145,1.00
0.18808460235595703,213,0,0,3200,17,137,1.00
0.1920020580291748,217,0,0,3260,17,120,1.00
0.19591593742370605,220,0,0,3305,22,123,1.00
0.2002573013305664,223,0,0,3350,27,140,1.00
0.2008817195892334,226,0,0,3394,27,151,1.00
0.20426535606384277,229,0,0,3439,23,159,1.00
0.20843982696533203,233,0,0,3499,17,175,1.00
0.2123737335205078,236,0,0,3543,17,186,1.00
0.216339111328125,239,0,0,3588,13,175,1.00
0.21658897399902344,242,0,0,3633,9,159,1.00
0.2209937572479248,245,0,0,3678,14,129,1.00
0.22483325004577637,248,0,0,3722,15,112,1.00
0.2287280559539795,251,0,0,3767,14,98,2.00
0.23262381553649902,254,0,0,3812,23,118,2.00
0.233229398727417,259,0,0,3886,25,129,2.00
0.2372128963470459,262,0,0,3931,31,156,2.00
0.24170136451721191,265,0,0,3975,27,175,2.00
0.2451341152191162,268,0,0,4020,17,211,2.00
0.24557161331176758,271,0,0,4064,3,205,2.00
0.24941039085388184,274,0,0,4109,10,164,2.00
0.25351667404174805,277,0,0,4153,4,120,2.00
0.25736308097839355,281,0,0,4213,17,98,2.00
0.2613193988800049,284,0,0,4257,21,98,2.00
0.2616703510284424,287,0,0,4302,32,115,2.00
0.265777587890625,290,0,0,4346,33,145,2.00
0.26976871490478516,293,0,0,4391,30,175,3.00
0.2737405300140381,296,0,0,4435,27,192,3.00
0.2776007652282715,299,0,0,4480,10,184,3.00
0.2779090404510498,303,0,0,4539,7,164,3.00
0.2822577953338623,307,0,0,4598,5,142,3.00
0.2862966060638428,310,0,0,4642,8,123,3.00
0.29024791717529297,313,0,0,4687,17,126,3.00
0.29100584983825684,316,0,0,4731,15,142,3.00
0.29471278190612793,319,0,0,4775,19,162,3.00
0.2987797260284424,322,0,0,4820,14,167,3.00
0.30260634422302246,325,0,0,4864,10,153,3.00
0.30649900436401367,328,0,0,4908,13,145,3.00
0.30692529678344727,332,0,0,4967,12,123,4.00
0.31068992614746094,335,0,0,5011,21,123,4.00
0.31506776809692383,338,0,0,5056,20,126,4.00
0.3190925121307373,341,0,0,5100,25,131,4.00
0.31958675384521484,345,0,0,5159,26,145,4.00
0.3231778144836426,348,0,0,5203,24,162,4.00
0.3272829055786133,351,0,0,5247,19,175,4.00
0.3312840461730957,355,0,0,5306,15,175,4.00
0.33524537086486816,358,0,0,5350,14,175,4.00
0.33575963973999023,361,0,0,5394,19,151,4.00
0.33952903747558594,364,0,0,5438,17,137,4.00
0.34387636184692383,367,0,0,5482,20,120,4.00
0.34758639335632324,370,0,0,5526,20,129,4.00
0.3516392707824707,373,0,0,5570,9,120,5.00
0.35205769538879395,377,0,0,5629,25,137,5.00
0.35591673851013184,380,0,0,5673,13,145,5.00
0.360013484954834,383,0,0,5717,23,175,5.00
0.3638935089111328,387,0,0,5775,15,195,5.00
0.3642430305480957,390,0,0,5819,11,175,5.00
0.36908650398254395,393,0,0,5863,5,167,5.00
0.372344970703125,396,0,0,5907,7,140,5.00
0.3762021064758301,399,0,0,5950,11,115,5.00
0.3801896572113037,403,0,0,6009,18,109,5.00
0.3804929256439209,406,0,0,6053,20,112,5.00
0.38477420806884766,409,0,0,6096,28,131,5.00
0.3893091678619385,412,0,0,6140,20,156,5.00
0.39281225204467773,415,0,0,6184,17,173,6.00
0.39642810821533203,418,0,0,6227,16,178,6.00
0.39673709869384766,421,0,0,6271,9,175,6.00
0.4008967876434326,425,0,0,6329,-4,148,6.00
0.4051542282104492,429,0,0,6387,10,118,6.00
0.40917325019836426,432,0,0,6431,25,112,6.00
0.4096095561981201,435,0,0,6475,23,131,6.00
0.4132518768310547,438,0,0,6518,26,156,6.00
0.41747546195983887,441,0,0,6562,21,178,6.00
0.42134594917297363,444,0,0,6605,17,184,6.00
0.4252324104309082,448,0,0,6663,18,175,6.00
0.4257020950317383,451,0,0,6706,4,151,6.00
0.4295833110809326,454,0,0,6750,8,126,7.00
0.43382811546325684,457,0,0,6793,12,107,7.00
0.43758249282836914,460,0,0,6837,17,98,7.00
0.4380614757537842,463,0,0,6880,25,107,7.00
0.4417901039123535,466,0,0,6923,25,129,7.00
0.44626760482788086,469,0,0,6967,30,140,7.00
0.45014095306396484,473,0,0,7024,21,153,7.00
0.454303503036499,477,0,0,7082,17,175,7.00
0.45482444763183594,480,0,0,7125,18,170,7.00
0.45818281173706055,483,0,0,7168,16,175,7.00
0.46231722831726074,486,0,0,7211,13,162,7.00
0.46642565727233887,489,0,0,7254,-3,134,7.00
0.47045326232910156,492,0,0,7297,18,120,7.00
0.4709165096282959,495,0,0,7341,32,93,7.00
0.474790096282959,499,0,0,7398,30,93,8.00
0.4788212776184082,502,0,0,7441,39,118,8.00
0.482724666595459,505,0,0,7484,33,156,8.00
0.483170747756958,508,0,0,7527,29,195,8.00
0.4873464107513428,511,0,0,7570,16,203,8.00
0.49122071266174316,515,0,0,7627,6,197,8.00
0.4950833320617676,518,0,0,7670,1,151,8.00
0.49898195266723633,521,0,0,7713,6,126,8.00
0.4994621276855469,525,0,0,7770,-2,101,8.00
0.5033292770385742,528,0,0,7812,18,98,8.00
0.5073142051696777,531,0,0,7855,25,115,8.00
0.5113382339477539,534,0,0,7898,26,140,8.00
0.5115997791290283,537,0,0,7941,21,164,8.00
0.5155003070831299,540,0,0,7983,18,170,9.00
0.5198113918304443,543,0,0,8026,19,162,9.00
0.5238242149353027,546,0,0,8069,12,142,9.00
0.5277125835418701,550,0,0,8125,10,129,9.00
0.5281205177307129,553,0,0,8168,19,112,9.00
0.5319595336914062,557,0,0,8224,12,120,9.00
0.5361981391906738,560,0,0,8267,20,137,9.00
0.5401928424835205,563,0,0,8309,22,156,9.00
0.5439980030059814,566,0,0,8352,16,178,9.00
0.5442495346069336,569,0,0,8394,15,164,9.00
0.5486204624176025,573,0,0,8451,11,156,9.00
0.5528013706207275,576,0,0,8493,18,140,9.00
0.5564529895782471,579,0,0,8535,14,134,9.00
0.5569078922271729,582,0,0,8577,21,129,10.00
0.5607378482818604,585,0,0,8620,18,123,10.00
0.5648488998413086,588,0,0,8662,19,123,10.00
0.5689754486083984,592,0,0,8718,17,126,10.00
0.5728838443756104,595,0,0,8760,22,140,10.00
0.5767242908477783,598,0,0,8802,18,142,10.00
0.5771088600158691,602,0,0,8858,16,151,10.00
0.5811312198638916,605,0,0,8900,15,148,10.00
0.5855169296264648,609,0,0,8956,16,148,10.00
0.589484691619873,612,0,0,8998,14,151,10.00
0.5900435447692871,615,0,0,9040,21,148,10.00
0.5935986042022705,618,0,0,9082,8,134,10.00
0.5976314544677734,621,0,0,9124,16,123,10.00
0.6016888618469238,625,0,0,9179,21,123,11.00
0.6058757305145264,628,0,0,9221,35,120,11.00
0.6063127517700195,631,0,0,9263,25,137,11.00
0.609832763671875,634,0,0,9305,21,148,11.00
0.6140275001525879,637,0,0,9346,20,156,11.00
0.6180078983306885,640,0,0,9388,18,148,11.00
0.6219744682312012,645,0,0,9457,15,142,11.00
0.6222383975982666,648,0,0,9499,18,140,11.00
0.6263210773468018,651,0,0,9540,20,156,11.00
0.6303009986877441,654,0,0,9582,18,156,11.00
0.6343352794647217,657,0,0,9623,9,151,11.00
0.6387698650360107,661,0,0,9678,13,134,11.00
0.6392602920532227,664,0,0,9720,17,123,11.00
0.6425862312316895,667,0,0,9761,26,118,12.00
0.6469409465789795,670,0,0,9802,18,123,12.00
0.6507248878479004,673,0,0,9844,23,131,12.00
0.6555602550506592,677,0,0,9899,14,131,12.00
0.6558265686035156,680,0,0,9940,22,145,12.00
0.6588835716247559,683,0,0,9981,10,148,12.00
0.6631343364715576,687,0,0,10036,18,151,12.00
0.6674456596374512,690,0,0,10077,14,140,12.00
0.6711533069610596,694,0,0,10131,3,142,12.00
0.6714861392974854,697,0,0,10172,23,142,12.00
0.6752803325653076,700,0,0,10213,14,153,12.00
0.6794540882110596,703,0,0,10254,12,137,12.00
0.6837773323059082,706,0,0,10295,17,123,12.00
0.6874892711639404,710,0,0,10350,13,118,13.00
0.6914668083190918,713,0,0,10390,21,112,13.00
0.6922686100006104,716,0,0,10431,19,115,13.00
0.6963613033294678,719,0,0,10472,25,131,13.00
0.7000501155853271,723,0,0,10526,8,140,13.00
0.7041277885437012,726,0,0,10567,23,148,13.00
0.70796799659729,730,0,0,10621,16,156,13.00
0.7082276344299316,733,0,0,10661,16,153,13.00
0.7122013568878174,737,0,0,10715,13,148,13.00
0.7171368598937988,740,0,0,10756,18,145,13.00
0.7205886840820312,743,0,0,10796,13,134,13.00
0.7244958877563477,746,0,0,10836,1,129,13.00
0.7249362468719482,750,0,0,10890,27,112,13.00
0.7285830974578857,753,0,0,10930,23,104,13.00
0.732724666595459,756,0,0,10971,26,118,14.00
0.7379584312438965,759,0,0,11011,20,131,14.00
0.7407009601593018,763,0,0,11064,23,134,14.00
0.740969181060791,766,0,0,11105,23,148,14.00
0.7448925971984863,769,0,0,11145,20,148,14.00
0.7491562366485596,773,0,0,11198,15,142,14.00
0.7536118030548096,777,0,0,11251,0,151,14.00
0.7572624683380127,780,0,0,11291,12,134,14.00
0.7610518932342529,783,0,0,11331,16,137,14.00
0.7613654136657715,786,0,0,11371,17,115,14.00
0.7656838893890381,789,0,0,11411,23,115,14.00
0.7695777416229248,793,0,0,11464,20,112,14.00
0.7736649513244629,796,0,0,11503,19,120,14.00
0.7776086330413818,799,0,0,11543,26,142,14.00
0.7780225276947021,802,0,0,11583,22,148,15.00
0.781975507736206,806,0,0,11635,27,164,15.00
0.7860522270202637,809,0,0,11675,14,145,15.00
0.7900731563568115,813,0,0,11728,-5,134,15.00
0.7942831516265869,816,0,0,11767,15,118,15.00
0.7949881553649902,820,0,0,11820,10,115,15.00
0.798417329788208,823,0,0,11859,13,118,15.00
0.8028252124786377,826,0,0,11898,16,129,15.00
0.8065493106842041,829,0,0,11937,16,140,15.00
0.8104770183563232,833,0,0,11990,13,145,15.00
0.8109657764434814,836,0,0,12029,16,142,15.00
0.8148469924926758,839,0,0,12068,11,134,15.00
0.819035530090332,842,0,0,12107,0,129,15.00
0.8231377601623535,845,0,0,12146,13,112,16.00
0.8269083499908447,849,0,0,12198,21,109,16.00
0.8306806087493896,852,0,0,12237,27,112,16.00
0.8310141563415527,856,0,0,12289,24,118,16.00
0.8355183601379395,859,0,0,12327,21,131,16.00
0.8398144245147705,863,0,0,12379,23,131,16.00
0.8431966304779053,866,0,0,12418,22,137,16.00
0.8472859859466553,869,0,0,12457,19,145,16.00
0.8477404117584229,873,0,0,12508,18,148,16.00
0.8517193794250488,876,0,0,12547,18,151,16.00
0.8559811115264893,879,0,0,12585,-2,151,16.00
0.859788179397583,882,0,0,12624,13,126,16.00
0.863621711730957,885,0,0,12662,16,107,16.00
0.8638865947723389,889,0,0,12713,18,93,16.00
