TIME,ARDUINO_TIME,i,M1_temperature,M1_tgt_cur,M1_current,M1_velocity,M1_angle
0.00010037422180175781,18,0,0,271,23,87,0.00
0.004723787307739258,21,0,0,316,23,137,0.00
0.008101701736450195,24,0,0,361,15,173,0.00
0.011501312255859375,27,0,0,406,2,186,0.00
0.012225151062011719,30,0,0,452,-7,164,0.00
0.01589369773864746,33,0,0,497,3,115,0.00
0.019904375076293945,36,0,0,542,3,93,0.00
0.020124435424804688,39,0,0,587,26,90,0.00
0.02408599853515625,42,0,0,632,26,93,0.00
0.028334856033325195,45,0,0,678,33,123,0.00
0.03226351737976074,48,0,0,723,37,159,0.00
0.03262639045715332,51,0,0,768,19,178,0.00
0.03641486167907715,54,0,0,813,14,200,0.00
0.04102373123168945,58,0,0,873,10,200,0.00
0.04484057426452637,61,0,0,919,3,175,1.00
0.045487165451049805,64,0,0,964,5,175,1.00
0.049108266830444336,67,0,0,1009,2,145,1.00
0.0528872013092041,70,0,0,1054,5,134,1.00
0.05700397491455078,73,0,0,1099,15,123,1.00
0.06109166145324707,76,0,0,1145,12,129,1.00
0.061997413635253906,79,0,0,1190,5,145,1.00
0.06560993194580078,82,0,0,1235,16,145,1.00
0.06966829299926758,86,0,0,1295,7,148,1.00
0.07309770584106445,89,0,0,1340,7,145,1.00
0.0733346939086914,92,0,0,1385,13,140,1.00
0.07734990119934082,95,0,0,1430,14,137,1.00
0.0816946029663086,99,0,0,1491,17,129,1.00
0.08593535423278809,102,0,0,1536,26,123,2.00
0.08940267562866211,105,0,0,1581,34,118,2.00
0.0899193286895752,108,0,0,1626,33,134,2.00
0.09371709823608398,111,0,0,1671,25,173,2.00
0.0978388786315918,115,0,0,1731,23,186,2.00
0.10198712348937988,118,0,0,1776,19,205,2.00
0.10245561599731445,121,0,0,1821,9,214,2.00
0.1064908504486084,124,0,0,1867,0,197,2.00
0.11022305488586426,127,0,0,1912,-17,181,2.00
0.11439156532287598,130,0,0,1957,0,148,2.00
0.11829209327697754,133,0,0,2002,3,126,2.00
0.11875534057617188,136,0,0,2047,9,96,3.00
0.12267732620239258,139,0,0,2092,4,98,3.00
0.12676405906677246,144,0,0,2167,5,115,3.00
0.130507230758667,147,0,0,2212,13,134,3.00
0.1308605670928955,150,0,0,2257,11,156,3.00
0.13500595092773438,153,0,0,2302,18,175,3.00
0.138993501663208,156,0,0,2347,-1,159,3.00
0.14293909072875977,159,0,0,2392,13,170,3.00
0.14687776565551758,162,0,0,2437,17,142,3.00
