TIME,ARDUINO_TIME,i,M1_temperature,M1_tgt_cur,M1_current,M1_velocity,M1_angle
0.00015687942504882812,18,0,0,271,8,241,0.00
0.0040280818939208984,21,0,0,316,-20,244,0.00
0.005125284194946289,24,0,0,361,-19,178,0.00
0.008545637130737305,27,0,0,406,-12,98,0.00
0.012174844741821289,30,0,0,452,13,49,0.00
0.0158236026763916,33,0,0,497,27,52,0.00
0.016341686248779297,36,0,0,542,41,120,0.00
0.019910573959350586,39,0,0,587,30,203,0.00
0.02438831329345703,42,0,0,632,20,238,0.00
0.02794671058654785,45,0,0,678,-5,244,0.00
0.03182530403137207,48,0,0,723,-12,203,1.00
0.03241562843322754,52,0,0,783,-26,145,1.00
0.036316871643066406,56,0,0,843,-22,82,1.00
0.040253639221191406,59,0,0,889,11,60,1.00
0.04412388801574707,62,0,0,934,27,98,1.00
0.04457902908325195,65,0,0,979,29,153,1.00
0.04881119728088379,68,0,0,1024,25,222,1.00
0.05249977111816406,71,0,0,1069,4,252,1.00
0.05645322799682617,74,0,0,1114,-24,230,1.00
0.05684399604797363,77,0,0,1160,-37,156,1.00
0.061162471771240234,80,0,0,1205,-26,79,1.00
0.06486701965332031,83,0,0,1250,8,16,1.00
0.06876111030578613,86,0,0,1295,18,27,1.00
0.06914687156677246,89,0,0,1340,52,98,1.00
0.07313275337219238,92,0,0,1385,35,208,2.00
0.07730412483215332,95,0,0,1430,27,238,2.00
0.0814824104309082,99,0,0,1491,12,227,2.00
0.08499360084533691,102,0,0,1536,1,214,2.00
0.08525300025939941,106,0,0,1596,-5,175,2.00
0.09007382392883301,109,0,0,1641,2,140,2.00
0.09374737739562988,112,0,0,1686,0,109,2.00
0.09767866134643555,115,0,0,1731,8,109,2.00
0.09852766990661621,118,0,0,1776,10,120,2.00
0.1022181510925293,121,0,0,1821,21,145,2.00
0.10628247261047363,124,0,0,1867,11,159,2.00
0.11024832725524902,127,0,0,1912,-2,175,2.00
0.11437559127807617,131,0,0,1972,-8,156,3.00
0.11486220359802246,134,0,0,2017,-4,148,3.00
0.1180884838104248,137,0,0,2062,2,140,3.00
0.12217450141906738,140,0,0,2107,3,134,3.00
0.12622857093811035,144,0,0,2167,9,126,3.00
0.12648415565490723,147,0,0,2212,20,137,3.00
0.13036155700683594,150,0,0,2257,18,151,3.00
0.13448643684387207,153,0,0,2302,19,175,3.00
0.13883757591247559,157,0,0,2362,14,153,3.00
0.14263367652893066,160,0,0,2407,2,159,3.00
0.14295244216918945,163,0,0,2452,19,151,3.00
0.1467742919921875,166,0,0,2497,14,156,3.00
0.15085864067077637,169,0,0,2542,13,156,4.00
0.15505313873291016,172,0,0,2587,4,175,4.00
0.15553855895996094,175,0,0,2632,-6,175,4.00
0.15934514999389648,178,0,0,2677,-11,140,4.00
0.16361474990844727,181,0,0,2722,-7,112,4.00
0.16742658615112305,186,0,0,2797,-5,101,4.00
0.17122578620910645,189,0,0,2841,16,118,4.00
0.17172455787658691,192,0,0,2886,19,156,4.00
0.17571473121643066,195,0,0,2931,18,192,4.00
0.17960691452026367,198,0,0,2976,18,195,4.00
0.1835792064666748,201,0,0,3021,4,192,4.00
