TIME,ARDUINO_TIME,i,M1_temperature,M1_add_cur,M1_tgt_cur,M1_current,M1_velocity,M1_angle
0.00010156631469726562,17,1,0,0,1,3,0,0.00
0.00089263916015625,20,1,0,0,1,1,0,0.00
0.00409698486328125,23,1,0,0,1,5,0,0.00
0.008195877075195312,25,1,0,0,1,6,0,0.00
0.008532047271728516,28,1,0,0,1,3,0,0.00
0.012337446212768555,31,1,0,0,1,-5,0,0.00
0.016315698623657227,35,1,0,0,2,9,0,0.00
0.020188331604003906,38,1,0,0,2,10,0,0.00
0.020385026931762695,40,1,0,0,2,5,0,0.00
0.02441883087158203,43,1,0,0,2,5,0,0.00
0.028536319732666016,46,1,0,0,2,8,0,0.00
0.028748750686645508,49,1,0,0,3,-6,0,0.00
0.03259086608886719,52,1,0,0,3,7,0,0.00
0.03674769401550293,54,1,0,0,3,-9,0,0.00
0.04054427146911621,57,1,0,0,3,6,0,0.00
0.040929555892944336,60,1,0,0,3,11,0,0.00
0.04499316215515137,63,1,0,0,3,5,0,0.00
0.04897284507751465,66,1,0,0,4,9,0,0.00
0.0492854118347168,68,1,0,0,4,8,2,0.00
0.05316758155822754,71,1,0,0,4,13,0,0.00
0.05726122856140137,74,1,0,0,4,5,0,0.00
0.057586669921875,78,1,0,0,4,7,0,0.00
0.06123614311218262,81,1,0,0,5,8,8,0.00
0.06526565551757812,83,1,0,0,5,8,0,0.00
0.06917142868041992,86,1,0,0,5,5,0,0.00
0.06946372985839844,89,1,0,0,5,8,0,0.00
0.07366156578063965,92,1,0,0,5,10,10,0.00
0.07815790176391602,95,1,0,0,5,1,0,0.00
0.07862424850463867,98,1,0,0,6,-1,0,0.00
0.08171916007995605,100,1,0,0,6,15,0,0.00
0.08585476875305176,103,1,0,0,6,11,0,0.00
0.08970284461975098,106,1,0,0,6,6,0,0.00
0.09005951881408691,109,1,0,0,6,17,0,0.00
0.09420967102050781,112,1,0,0,7,8,13,0.00
0.09804821014404297,115,1,0,0,7,13,0,0.00
0.09826111793518066,119,1,0,0,7,11,0,0.00
0.10227227210998535,122,1,0,0,7,17,10,0.00
0.10644912719726562,125,1,0,0,7,13,19,0.00
0.11032938957214355,128,1,0,0,8,14,0,0.00
0.11069011688232422,130,1,0,0,8,13,0,0.00
0.11457443237304688,133,1,0,0,8,-4,0,0.00
0.1188364028930664,136,1,0,0,8,13,13,0.00
0.12243771553039551,139,1,0,0,8,11,19,0.00
0.12273597717285156,142,1,0,0,8,11,19,0.00
0.12691283226013184,145,1,0,0,9,11,16,0.00
0.13094615936279297,148,1,0,0,9,19,0,0.00
0.1312727928161621,151,1,0,0,9,12,16,0.00
0.13507986068725586,154,1,0,0,9,13,0,0.00
0.13953018188476562,157,1,0,0,9,14,0,0.00
0.14345431327819824,161,1,0,0,10,-3,0,0.00
0.144150972366333,163,1,0,0,10,17,0,0.00
0.14797115325927734,166,1,0,0,10,12,8,0.00
0.15163874626159668,169,1,0,0,10,15,0,0.00
0.15553975105285645,172,1,0,0,10,13,0,0.00
0.15601849555969238,175,1,0,0,10,14,0,0.00
0.1598372459411621,178,1,0,0,11,10,16,0.00
0.16360783576965332,181,1,0,0,11,12,0,0.00
0.16749882698059082,184,1,0,0,11,-2,0,0.00
0.16775965690612793,187,1,0,0,11,17,0,1.00
0.1721029281616211,190,1,0,0,11,14,8,1.00
0.17614531517028809,193,1,0,0,12,14,13,1.00
0.1765296459197998,196,1,0,0,12,16,0,1.00
0.1802690029144287,199,1,0,0,12,14,0,1.00
0.18415307998657227,202,1,0,0,12,13,8,1.00
0.1882610321044922,206,1,0,0,12,3,13,1.00
0.1886582374572754,209,1,0,0,13,13,10,1.00
0.1923835277557373,212,1,0,0,13,13,13,1.00
0.1966075897216797,215,1,0,0,13,13,19,1.00
0.20054030418395996,218,1,0,0,13,19,10,1.00
0.20094704627990723,221,1,0,0,13,15,21,1.00
0.20471858978271484,224,1,0,0,14,19,21,1.00
0.20873641967773438,227,1,0,0,14,15,30,1.00
0.21275997161865234,230,1,0,0,14,16,35,1.00
0.21298885345458984,233,1,0,0,14,2,43,1.00
0.21716833114624023,236,1,0,0,14,14,52,1.00
0.22106075286865234,239,1,0,0,14,6,65,1.00
0.22502779960632324,242,1,0,0,15,13,76,1.00
0.22525262832641602,245,1,0,0,15,9,90,1.00
0.22913622856140137,249,1,0,0,15,16,107,1.00
0.23351263999938965,252,1,0,0,15,12,129,1.00
0.2374560832977295,255,1,0,0,15,13,145,1.00
0.24131250381469727,258,1,0,0,16,18,170,1.00
0.24158000946044922,261,1,0,0,16,8,189,1.00
0.24575424194335938,264,1,0,0,16,13,205,1.00
0.24977588653564453,267,1,0,0,16,15,208,1.00
0.25365233421325684,270,1,0,0,16,17,189,1.00
0.2540321350097656,273,1,0,0,17,16,197,2.00
0.2583794593811035,276,1,0,0,17,15,186,2.00
0.26230382919311523,279,1,0,0,17,17,184,2.00
0.26605677604675293,282,1,0,0,17,14,178,2.00
0.26643848419189453,285,1,0,0,17,19,175,2.00
0.27025723457336426,289,1,0,0,18,9,189,2.00
0.27432751655578613,292,1,0,0,18,17,175,2.00
0.27855610847473145,296,1,0,0,18,24,195,2.00
0.2788569927215576,299,1,0,0,18,7,197,2.00
0.28247785568237305,302,1,0,0,18,15,222,2.00
0.28673338890075684,305,1,0,0,19,22,258,2.00
0.2906639575958252,308,1,0,0,19,6,282,3.00
0.2910807132720947,311,1,0,0,19,6,307,3.00
0.29645371437072754,314,1,0,0,19,16,310,3.00
0.29904627799987793,317,1,0,0,19,20,296,3.00
0.3032374382019043,320,1,0,0,19,15,302,3.00
0.3068821430206299,323,1,0,0,20,20,313,3.00
0.3072850704193115,326,1,0,0,20,20,329,4.00
0.31132054328918457,329,1,0,0,20,7,351,4.00
0.3153083324432373,333,1,0,0,20,19,370,4.00
0.31919097900390625,336,1,0,0,20,18,395,4.00
0.3195459842681885,339,1,0,0,21,18,411,4.00
0.3236255645751953,342,1,0,0,21,18,411,5.00
0.329164981842041,345,1,0,0,21,19,392,5.00
0.3317112922668457,348,1,0,0,21,16,411,5.00
0.33213281631469727,351,1,0,0,21,15,425,5.00
0.33643341064453125,354,1,0,0,22,19,455,5.00
0.3401150703430176,357,1,0,0,22,16,483,6.00
0.34763002395629883,360,1,0,0,22,12,488,6.00
0.34810447692871094,364,1,0,0,22,21,486,6.00
0.3485713005065918,367,1,0,0,22,24,480,6.00
0.3523294925689697,370,1,0,0,23,19,508,7.00
0.3586869239807129,373,1,0,0,23,18,543,7.00
0.3599390983581543,377,1,0,0,23,24,576,7.00
0.36110877990722656,380,1,0,0,23,6,571,8.00
0.36444830894470215,383,1,0,0,23,17,554,8.00
0.36859703063964844,386,1,0,0,24,24,568,8.00
0.37235283851623535,389,1,0,0,24,13,615,8.00
0.3725872039794922,392,1,0,0,24,19,645,9.00
0.37715840339660645,395,1,0,0,24,19,645,9.00
0.38088250160217285,398,1,0,0,24,20,648,9.00
0.38473939895629883,401,1,0,0,24,22,667,10.00
0.3851816654205322,404,1,0,0,25,22,725,10.00
0.3891446590423584,407,1,0,0,25,20,719,10.00
0.3943471908569336,411,1,0,0,25,19,722,11.00
0.39766883850097656,414,1,0,0,25,16,752,11.00
0.40095019340515137,418,1,0,0,25,23,791,12.00
0.40154337882995605,421,1,0,0,26,19,785,12.00
0.4055972099304199,424,1,0,0,26,14,818,12.00
0.4096975326538086,427,1,0,0,26,19,845,13.00
0.4134366512298584,430,1,0,0,26,13,878,13.00
0.4138803482055664,433,1,0,0,26,21,859,14.00
0.41759276390075684,436,1,0,0,27,25,906,14.00
0.421964168548584,440,1,0,0,27,9,936,15.00
0.4257071018218994,443,1,0,0,27,27,944,15.00
0.42962050437927246,446,1,0,0,27,21,958,16.00
0.42990541458129883,449,1,0,0,27,20,980,16.00
0.43405580520629883,452,1,0,0,28,23,988,17.00
0.43822646141052246,455,1,0,0,28,12,1016,17.00
0.44211745262145996,458,1,0,0,28,19,1035,17.00
0.4425163269042969,462,1,0,0,28,22,1032,17.00
0.4464578628540039,466,1,0,0,28,24,1087,18.00
0.45066308975219727,469,1,0,0,29,26,1093,19.00
0.4546396732330322,472,1,0,0,29,24,1120,19.00
0.4584076404571533,475,1,0,0,29,17,1150,20.00
0.45865511894226074,478,1,0,0,29,25,1150,20.00
0.4627692699432373,481,1,0,0,29,29,1189,21.00
0.4677894115447998,485,1,0,0,29,30,1178,22.00
0.47139883041381836,488,1,0,0,30,21,1222,22.00
0.47468113899230957,491,1,0,0,30,31,1230,23.00
0.4749429225921631,494,1,0,0,30,23,1244,24.00
0.47906923294067383,497,1,0,0,30,9,1285,24.00
0.48339128494262695,500,1,0,0,30,33,1282,25.00
0.4873363971710205,504,1,0,0,31,13,1337,26.00
0.49102139472961426,508,1,0,0,31,25,1348,26.00
0.49133896827697754,511,1,0,0,31,22,1389,27.00
0.4955129623413086,514,1,0,0,31,23,1389,28.00
0.49970459938049316,517,1,0,0,31,23,1441,29.00
0.5036168098449707,520,1,0,0,32,32,1447,29.00
0.5038771629333496,523,1,0,0,32,19,1474,30.00
0.507723331451416,527,1,0,0,32,20,1494,31.00
0.5118882656097412,530,1,0,0,32,21,1524,32.00
0.5162203311920166,533,1,0,0,32,23,1551,33.00
0.5199134349822998,536,1,0,0,33,24,1582,34.00
0.5203955173492432,539,1,0,0,33,19,1623,34.00
0.5241310596466064,542,1,0,0,33,28,1650,35.00
0.5282473564147949,546,1,0,0,33,22,1694,36.00
0.5325803756713867,550,1,0,0,33,25,1686,37.00
0.536311149597168,553,1,0,0,34,22,1724,38.00
0.5367319583892822,556,1,0,0,34,28,1774,39.00
0.54073166847229,559,1,0,0,34,26,1782,40.00
0.5447721481323242,562,1,0,0,34,20,1831,41.00
0.5486524105072021,565,1,0,0,34,26,1867,42.00
0.552565336227417,569,1,0,0,34,36,1889,43.00
0.5530688762664795,572,1,0,0,35,26,1928,44.00
0.5574901103973389,575,1,0,0,35,26,1955,45.00
0.5612685680389404,578,1,0,0,35,24,1983,46.00
0.5676016807556152,581,1,0,0,35,22,2013,47.00
0.5678818225860596,584,1,0,0,35,21,2070,48.00
0.5690817832946777,589,1,0,0,36,27,2090,49.00
0.5735323429107666,592,1,0,0,36,38,2136,50.00
0.5776214599609375,595,1,0,0,36,25,2158,52.00
0.5813806056976318,598,1,0,0,36,24,2208,53.00
0.5819714069366455,601,1,0,0,36,28,2224,54.00
0.585517406463623,604,1,0,0,37,17,2263,55.00
0.5898363590240479,608,1,0,0,37,38,2309,56.00
0.5937159061431885,611,1,0,0,37,27,2331,58.00
0.597644567489624,614,1,0,0,37,29,2359,59.00
0.5979058742523193,617,1,0,0,37,23,2367,60.00
0.6025266647338867,620,1,0,0,37,15,2384,61.00
0.6060628890991211,623,1,0,0,38,33,2416,63.00
0.6100578308105469,626,1,0,0,38,20,2460,64.00
0.6139798164367676,631,1,0,0,38,30,2491,65.00
0.614276647567749,634,1,0,0,38,28,2524,67.00
0.6184854507446289,637,1,0,0,38,26,2524,68.00
0.622638463973999,640,1,0,0,39,25,2568,69.00
0.6264727115631104,643,1,0,0,39,28,2636,71.00
0.6269569396972656,646,1,0,0,39,30,2677,72.00
0.6307525634765625,650,1,0,0,39,31,2694,74.00
0.6348977088928223,653,1,0,0,39,30,2719,75.00
0.6389675140380859,656,1,0,0,40,13,2749,77.00
0.6428301334381104,659,1,0,0,40,25,2812,78.00
0.6432499885559082,662,1,0,0,40,27,2839,80.00
0.6472089290618896,665,1,0,0,40,34,2881,81.00
0.6511855125427246,669,1,0,0,40,35,2900,83.00
0.6552920341491699,673,1,0,0,41,28,2927,84.00
0.6590962409973145,676,1,0,0,41,25,2988,86.00
0.6595704555511475,679,1,0,0,41,28,3026,88.00
0.6635937690734863,682,1,0,0,41,30,3048,89.00
0.6677036285400391,685,1,0,0,41,32,3048,91.00
0.6717381477355957,688,1,0,0,41,21,3087,92.00
0.6754148006439209,692,1,0,0,42,25,3158,94.00
0.6756932735443115,695,1,0,0,42,21,3191,96.00
0.6800124645233154,698,1,0,0,42,32,3199,98.00
0.683992862701416,701,1,0,0,42,34,3243,99.00
0.687990665435791,704,1,0,0,42,32,3315,101.00
0.6920816898345947,707,1,0,0,42,19,3367,103.00
0.6926207542419434,711,1,0,0,43,32,3397,105.00
0.6963903903961182,714,1,0,0,43,30,3438,107.00
0.7001926898956299,718,1,0,0,43,34,3529,108.00
0.7042891979217529,721,1,0,0,43,40,3576,110.00
0.7080824375152588,724,1,0,0,43,24,3614,112.00
0.7097396850585938,728,1,0,0,44,26,3655,114.00
0.7126481533050537,731,1,0,0,44,40,3735,116.00
0.7166287899017334,734,1,0,0,44,31,3760,118.00
0.7207231521606445,737,1,0,0,44,30,3738,120.00
0.7245333194732666,741,1,0,0,44,25,3776,122.00
0.7249720096588135,744,1,0,0,45,28,3831,125.00
0.7289261817932129,747,1,0,0,45,33,3836,127.00
0.7333884239196777,750,1,0,0,45,22,3867,129.00
0.7371892929077148,753,1,0,0,45,36,3944,131.00
0.741051197052002,757,1,0,0,45,18,4001,133.00
0.7413046360015869,761,1,0,0,45,34,4007,135.00
0.7452883720397949,764,1,0,0,46,32,4073,137.00
0.749650239944458,767,1,0,0,46,26,4144,140.00
0.7537405490875244,770,1,0,0,46,39,4166,142.00
0.7575397491455078,774,1,0,0,46,33,4205,144.00
0.7579793930053711,777,1,0,0,46,17,4287,147.00
0.7619481086730957,780,1,0,0,47,44,4287,149.00
0.7660880088806152,783,1,0,0,47,18,4281,151.00
0.7698523998260498,786,1,0,0,47,6,4369,154.00
0.7742471694946289,790,1,0,0,47,29,4391,156.00
0.774580717086792,793,1,0,0,47,33,4416,158.00
0.7784299850463867,796,1,0,0,47,37,4523,161.00
0.782454252243042,799,1,0,0,48,20,4564,163.00
0.7862648963928223,803,1,0,0,48,29,4573,166.00
0.7902028560638428,807,1,0,0,48,41,4693,168.00
0.7904617786407471,810,1,0,0,48,47,4746,171.00
0.7944602966308594,813,1,0,0,48,30,4779,174.00
0.7988874912261963,816,1,0,0,49,56,4880,176.00
0.8029177188873291,820,1,0,0,49,48,4908,179.00
0.8066797256469727,823,1,0,0,49,16,4869,182.00
0.807288408279419,826,1,0,0,49,18,4941,184.00
0.8110048770904541,829,1,0,0,49,12,4927,187.00
0.815213680267334,832,1,0,0,49,23,4965,190.00
0.8192281723022461,836,1,0,0,50,30,5075,192.00
0.8229975700378418,839,1,0,0,50,26,5059,195.00
0.8234908580780029,842,1,0,0,50,31,5166,198.00
0.8273923397064209,846,1,0,0,50,42,5237,201.00
0.8324310779571533,849,1,0,0,50,33,5248,204.00
0.8466923236846924,853,1,0,0,51,34,5344,207.00
0.847205400466919,856,1,0,0,51,24,5328,209.00
0.8477582931518555,859,1,0,0,51,19,5361,212.00
0.8483068943023682,862,1,0,0,51,19,5462,215.00
0.8487772941589355,866,1,0,0,51,31,5449,218.00
0.8518736362457275,869,1,0,0,51,25,5600,221.00
0.8559162616729736,872,1,0,0,52,28,5589,224.00
0.8565196990966797,875,1,0,0,52,24,5668,227.00
0.8603498935699463,878,1,0,0,52,54,5770,231.00
0.8643162250518799,882,1,0,0,52,35,5806,234.00
0.8685092926025391,885,1,0,0,52,71,5949,237.00
0.872265100479126,889,1,0,0,52,27,5899,240.00
0.8728039264678955,892,1,0,0,53,24,5998,244.00
0.8763344287872314,895,1,0,0,53,14,5957,247.00
0.8804869651794434,899,1,0,0,53,25,6006,250.00
0.8845632076263428,902,1,0,0,53,35,6064,253.00
0.8886075019836426,905,1,0,0,53,36,6075,257.00
0.889070987701416,908,1,0,0,53,56,6212,260.00
0.8929402828216553,912,1,0,0,54,27,6210,263.00
0.8970997333526611,915,1,0,0,54,55,6336,267.00
0.9011995792388916,918,1,0,0,54,33,6281,270.00
0.905045747756958,921,1,0,0,54,27,6402,274.00
0.9087905883789062,924,1,0,0,54,37,6344,277.00
0.9092741012573242,929,1,0,0,55,40,6506,281.00
0.9133009910583496,932,1,0,0,55,30,6503,285.00
0.9174826145172119,935,1,0,0,55,41,6649,288.00
0.9213504791259766,938,1,0,0,55,70,6690,292.00
0.9252297878265381,941,1,0,0,55,67,6830,295.00
0.9257206916809082,945,1,0,0,55,67,6855,299.00
0.9298057556152344,948,1,0,0,56,23,6904,303.00
0.9339163303375244,951,1,0,0,56,21,6838,307.00
0.9377627372741699,954,1,0,0,56,21,6902,310.00
0.9416909217834473,958,1,0,0,56,26,6913,314.00
0.9419639110565186,961,1,0,0,56,30,7039,318.00
0.9461970329284668,964,1,0,0,56,45,7020,322.00
0.9505949020385742,967,1,0,0,57,48,7152,326.00
0.9543673992156982,970,1,0,0,57,36,7099,330.00
0.9580657482147217,975,1,0,0,57,22,7234,334.00
0.9583187103271484,978,1,0,0,57,32,7168,338.00
0.9623918533325195,981,1,0,0,57,25,7344,342.00
0.966801643371582,984,1,0,0,57,33,7322,346.00
0.9706907272338867,987,1,0,0,58,87,7498,350.00
0.9745957851409912,991,1,0,0,58,70,7558,354.00
0.9750795364379883,994,1,0,0,58,73,7690,358.00
0.9789426326751709,997,1,0,0,58,20,7662,362.00
0.9830896854400635,1000,1,0,0,58,12,7638,366.00
0.9872117042541504,1004,1,0,0,58,25,7698,371.00
0.9909687042236328,1007,1,0,0,59,17,7682,375.00
0.9948129653930664,1010,1,0,0,59,61,7827,379.00
0.9951319694519043,1013,1,0,0,59,52,7803,384.00
0.999326229095459,1018,1,0,0,59,60,7879,388.00
1.0036613941192627,1021,1,0,0,59,10,7857,393.00
1.007420301437378,1024,1,0,0,59,4,7835,397.00
1.011362075805664,1027,1,0,0,60,18,7915,401.00
1.0116405487060547,1031,1,0,0,60,13,7822,406.00
1.0159285068511963,1034,1,0,0,60,32,7940,410.00
1.0199520587921143,1037,1,0,0,60,32,7929,414.00
1.0239243507385254,1041,1,0,0,60,85,8006,419.00
1.0278584957122803,1044,1,0,0,60,3,8055,423.00
1.0283100605010986,1047,1,0,0,61,13,7901,428.00
1.0323209762573242,1050,1,0,0,61,0,7987,432.00
1.0363295078277588,1054,1,0,0,61,11,7860,437.00
1.0403876304626465,1058,1,0,0,61,51,7910,441.00
1.0445327758789062,1061,1,0,0,61,37,7934,445.00
1.0482864379882812,1064,1,0,0,61,20,7811,450.00
1.0489659309387207,1068,1,0,0,62,27,7929,454.00
1.0528326034545898,1071,1,0,0,62,6,7805,459.00
1.0567567348480225,1074,1,0,0,62,15,7882,463.00
1.0606842041015625,1077,1,0,0,62,17,7868,467.00
1.064579963684082,1081,1,0,0,62,52,7885,472.00
1.0648488998413086,1084,1,0,0,62,55,7998,476.00
1.0688800811767578,1087,1,0,0,63,18,7929,480.00
1.074854850769043,1090,1,0,0,63,13,8014,485.00
1.0771410465240479,1094,1,0,0,63,3,7904,489.00
1.0811340808868408,1097,1,0,0,63,-4,7948,494.00
1.0849521160125732,1101,1,0,0,63,14,7984,498.00
1.0854251384735107,1104,1,0,0,63,39,7841,503.00
1.0895600318908691,1108,1,0,0,64,31,7945,507.00
1.0934703350067139,1111,1,0,0,64,10,7803,511.00
1.097485065460205,1114,1,0,0,64,5,7882,516.00
1.1015868186950684,1117,1,0,0,64,-6,7852,520.00
1.1019461154937744,1121,1,0,0,64,19,7830,524.00
1.1058070659637451,1124,1,0,0,64,23,7948,529.00
1.109837532043457,1127,1,0,0,65,41,7896,533.00
1.11399507522583,1130,1,0,0,65,79,8022,538.00
1.1181261539459229,1134,1,0,0,65,1,7995,542.00
1.118565559387207,1137,1,0,0,65,6,7954,547.00
1.1223621368408203,1140,1,0,0,65,4,8000,551.00
1.1262130737304688,1144,1,0,0,65,7,7890,555.00
1.1302475929260254,1148,1,0,0,66,16,7984,560.00
1.1344802379608154,1151,1,0,0,66,16,7888,564.00
1.138298511505127,1154,1,0,0,66,39,7890,569.00
1.139164924621582,1157,1,0,0,66,5,7932,573.00
1.1430573463439941,1161,1,0,0,66,9,7822,577.00
1.1468784809112549,1164,1,0,0,66,16,7932,582.00
1.1507582664489746,1167,1,0,0,66,26,7819,586.00
1.1548099517822266,1170,1,0,0,67,54,7912,590.00
1.1551392078399658,1174,1,0,0,67,30,7951,595.00
1.1590628623962402,1177,1,0,0,67,58,7965,599.00
1.163329839706421,1180,1,0,0,67,13,8063,604.00
1.1680982112884521,1185,1,0,0,67,4,7910,608.00
1.171247959136963,1188,1,0,0,67,9,8017,613.00
1.1716923713684082,1191,1,0,0,68,15,7945,617.00
1.175778865814209,1194,1,0,0,68,30,7915,622.00
1.179753303527832,1198,1,0,0,68,20,7978,626.00
1.1835873126983643,1201,1,0,0,68,12,7835,630.00
1.1877667903900146,1204,1,0,0,68,0,7948,635.00
1.1915440559387207,1207,1,0,0,68,-2,7849,639.00
1.1919286251068115,1211,1,0,0,68,17,7907,644.00
1.1957948207855225,1214,1,0,0,69,12,7954,648.00
1.200014352798462,1217,1,0,0,69,67,7890,653.00
1.204216718673706,1220,1,0,0,69,80,8033,657.00
1.2080135345458984,1224,1,0,0,69,12,7962,661.00
1.2082898616790771,1228,1,0,0,69,14,8014,666.00
1.2122197151184082,1231,1,0,0,69,24,7992,670.00
1.2166531085968018,1234,1,0,0,69,-2,7890,675.00
1.220621109008789,1238,1,0,0,70,25,8011,679.00
1.2244832515716553,1241,1,0,0,70,29,7890,684.00
1.2283735275268555,1244,1,0,0,70,40,7932,688.00
1.228640079498291,1248,1,0,0,70,7,7899,692.00
1.2327373027801514,1251,1,0,0,70,-3,7849,697.00
1.2370257377624512,1254,1,0,0,70,-2,7934,701.00
1.2408463954925537,1257,1,0,0,70,11,7819,705.00
1.2449572086334229,1260,1,0,0,71,31,7937,710.00
1.2453999519348145,1264,1,0,0,71,24,7932,714.00
1.2493786811828613,1267,1,0,0,71,82,7984,719.00
1.2534446716308594,1271,1,0,0,71,9,8041,723.00
1.257324457168579,1275,1,0,0,71,16,7893,728.00
1.2612955570220947,1278,1,0,0,71,2,7987,732.00
1.2651607990264893,1281,1,0,0,72,10,7866,737.00
1.2658486366271973,1284,1,0,0,72,21,7937,741.00
1.269669771194458,1288,1,0,0,72,34,7904,745.00
1.2738754749298096,1291,1,0,0,72,21,7805,750.00
1.2776873111724854,1294,1,0,0,72,26,7910,754.00
1.28178071975708,1297,1,0,0,72,5,7808,759.00
1.2822344303131104,1301,1,0,0,72,11,7882,763.00
1.28659987449646,1304,1,0,0,73,19,7863,767.00
1.293116807937622,1307,1,0,0,73,58,7874,772.00
1.2940897941589355,1310,1,0,0,73,52,8011,776.00
1.2982399463653564,1315,1,0,0,73,23,7932,780.00
1.3019938468933105,1318,1,0,0,73,10,8028,785.00
1.3026618957519531,1321,1,0,0,73,-3,7904,789.00
1.3064324855804443,1324,1,0,0,73,8,7937,794.00
1.3104889392852783,1328,1,0,0,74,12,7965,798.00
1.3145341873168945,1331,1,0,0,74,44,7838,803.00
1.318537950515747,1334,1,0,0,74,51,7921,807.00
1.3190059661865234,1338,1,0,0,74,13,7783,812.00
1.323000431060791,1341,1,0,0,74,7,7888,816.00
1.3270001411437988,1344,1,0,0,74,13,7863,820.00
1.3310270309448242,1347,1,0,0,74,19,7808,825.00
1.3350529670715332,1351,1,0,0,75,16,7932,829.00
1.335343360900879,1354,1,0,0,75,25,7879,833.00
1.3395476341247559,1358,1,0,0,75,79,7998,838.00
1.3436152935028076,1361,1,0,0,75,9,7989,842.00
1.3475847244262695,1365,1,0,0,75,-1,7956,847.00
1.3515279293060303,1368,1,0,0,75,7,7998,851.00
1.355309247970581,1371,1,0,0,75,6,7871,855.00
1.355619192123413,1374,1,0,0,75,14,7973,860.00
1.3596985340118408,1378,1,0,0,76,15,7877,864.00
1.3638207912445068,1381,1,0,0,76,52,7879,869.00
1.367971658706665,1384,1,0,0,76,6,7890,873.00
1.3719797134399414,1387,1,0,0,76,11,7800,877.00
1.372694969177246,1391,1,0,0,76,11,7910,882.00
1.376136302947998,1394,1,0,0,76,28,7794,886.00
1.3804254531860352,1397,1,0,0,76,55,7915,890.00
1.3843250274658203,1401,1,0,0,77,33,7959,895.00
1.3884344100952148,1405,1,0,0,77,46,7951,899.00
1.3921277523040771,1408,1,0,0,77,12,8047,904.00
1.3926053047180176,1411,1,0,0,77,-2,7907,908.00
1.3965532779693604,1414,1,0,0,77,7,7987,913.00
1.4007034301757812,1418,1,0,0,77,7,7910,917.00
1.404698133468628,1421,1,0,0,77,24,7912,921.00
1.4086310863494873,1424,1,0,0,77,23,7959,926.00
1.4090588092803955,1427,1,0,0,78,16,7814,930.00
1.4130303859710693,1431,1,0,0,78,8,7923,935.00
1.4170897006988525,1434,1,0,0,78,3,7816,939.00
1.4210548400878906,1437,1,0,0,78,12,7890,943.00
1.4250659942626953,1441,1,0,0,78,10,7921,948.00
1.4255080223083496,1445,1,0,0,78,68,7893,952.00
1.4319441318511963,1448,1,0,0,78,80,8036,956.00
1.433459997177124,1451,1,0,0,79,12,7967,961.00
1.4375855922698975,1454,1,0,0,79,15,8033,966.00
1.441563606262207,1458,1,0,0,79,-5,7978,970.00
1.4453699588775635,1461,1,0,0,79,1,7934,974.00
1.4458625316619873,1464,1,0,0,79,14,8014,979.00
1.4501640796661377,1467,1,0,0,79,28,7899,983.00
1.4540719985961914,1471,1,0,0,79,30,7951,988.00
1.458000659942627,1474,1,0,0,79,5,7855,992.00
1.461911916732788,1477,1,0,0,80,23,7879,996.00
1.462221384048462,1480,1,0,0,80,-7,7926,1001.00
1.4664561748504639,1485,1,0,0,80,16,7819,1005.00
1.4704267978668213,1488,1,0,0,80,52,7951,1010.00
1.474350929260254,1491,1,0,0,80,59,7910,1014.00
1.478388786315918,1495,1,0,0,80,86,8009,1019.00
1.4829943180084229,1498,1,0,0,80,5,8063,1023.00
1.4838600158691406,1501,1,0,0,80,2,7932,1028.00
1.4868288040161133,1505,1,0,0,81,18,8011,1032.00
1.4908394813537598,1508,1,0,0,81,7,7907,1037.00
1.49479341506958,1511,1,0,0,81,39,7943,1041.00
1.4988622665405273,1514,1,0,0,81,33,7967,1046.00
1.5027565956115723,1518,1,0,0,81,17,7825,1050.00
1.5031211376190186,1521,1,0,0,81,5,7934,1054.00
1.5071871280670166,1524,1,0,0,81,-12,7811,1059.00
1.5113029479980469,1529,1,0,0,81,2,7888,1063.00
1.5152490139007568,1532,1,0,0,82,19,7926,1068.00
1.51942777633667,1535,1,0,0,82,74,7868,1072.00
1.5199193954467773,1539,1,0,0,82,77,8020,1077.00
1.5270183086395264,1542,1,0,0,82,16,7940,1081.00
1.527592658996582,1545,1,0,0,82,14,7973,1086.00
1.5317509174346924,1549,1,0,0,82,34,7951,1090.00
1.5357465744018555,1552,1,0,0,82,6,7855,1095.00
1.5397720336914062,1555,1,0,0,82,24,7956,1099.00
1.5401551723480225,1558,1,0,0,82,24,7849,1104.00
1.5440187454223633,1562,1,0,0,83,55,7888,1108.00
1.5483481884002686,1565,1,0,0,83,16,7882,1113.00
1.5522868633270264,1569,1,0,0,83,21,7814,1117.00
1.556419849395752,1573,1,0,0,83,11,7912,1122.00
1.560267448425293,1576,1,0,0,83,22,7814,1126.00
1.5606489181518555,1579,1,0,0,83,51,7937,1131.00
1.5647027492523193,1583,1,0,0,83,33,7954,1135.00
1.568737268447876,1586,1,0,0,83,48,7940,1139.00
1.5728809833526611,1589,1,0,0,84,19,8031,1144.00
1.5767743587493896,1593,1,0,0,84,11,7879,1149.00
1.580765724182129,1596,1,0,0,84,17,7954,1153.00
1.5811889171600342,1599,1,0,0,84,17,7912,1158.00
1.5851871967315674,1603,1,0,0,84,47,7830,1162.00
1.589341402053833,1606,1,0,0,84,39,7932,1167.00
1.5932691097259521,1609,1,0,0,84,9,7786,1171.00
1.59730863571167,1614,1,0,0,84,15,7885,1175.00
1.601203203201294,1617,1,0,0,84,-25,7825,1180.00
