TIME,ARDUINO_TIME,EULER_Z,ADD_CUR,TARGET,RPBUF1,RPBUF2,RPBUF3,RPBUF4,RPBUF5,RPBUF6,RPBUF7,RPBUF8,POSBUF1,POSBUF2,POSBUF3,POSBUF4,POSBUF5,POSBUF6,POSBUF7,POSBUF8
1.0187063217163086,1061,-10.37,0,-1,161,29,237,255,0,0,127,143,146,53,194,255,255,255,255,255
1.0276262760162354,1074,-10.32,24,27,161,29,6,0,8,0,134,143,146,56,194,255,255,255,255,255
1.040285348892212,1084,-10.29,24,47,161,29,9,0,43,0,170,143,146,86,194,255,255,255,255,255
1.0518622398376465,1094,-10.26,24,66,161,29,34,0,134,0,137,144,146,216,194,255,255,255,255,255
1.0645840167999268,1110,-10.21,24,96,161,29,47,0,241,0,9,146,146,181,195,255,255,255,255,255
1.0765306949615479,1119,-10.18,24,113,161,29,56,0,210,1,90,148,146,188,197,255,255,255,255,255
1.088158369064331,1132,-10.17,24,137,161,29,86,0,243,2,109,154,146,153,200,255,255,255,255,255
1.1002790927886963,1143,-10.19,24,157,161,29,116,0,204,3,47,161,146,73,205,255,255,255,255,255
1.109553575515747,1153,-10.18,2,154,161,29,174,0,44,4,89,172,146,144,210,255,255,255,255,255
1.1256709098815918,1168,-10.24,24,202,161,29,190,0,55,3,80,179,146,47,215,255,255,255,255,255
1.1372957229614258,1178,-10.25,24,219,161,29,224,0,249,1,185,185,146,158,217,255,255,255,255,255
1.1500606536865234,1193,-10.25,24,245,161,29,240,0,65,1,185,188,146,134,219,255,255,255,255,255
1.1618494987487793,1202,-10.19,24,259,161,29,251,0,84,1,189,191,146,223,220,255,255,255,255,255
1.1739087104797363,1216,-10.13,24,281,161,29,240,0,147,1,98,194,146,89,222,255,255,255,255,255
1.1827642917633057,1227,-10.03,24,298,161,29,28,1,191,1,139,197,146,163,224,255,255,255,255,255
1.1945695877075195,1237,-9.91,23,312,161,29,63,1,230,1,91,202,146,198,226,255,255,255,255,255
1.2071857452392578,1251,-9.76,23,331,161,29,68,1,139,1,150,205,146,226,228,255,255,255,255,255
1.2195038795471191,1260,-9.77,24,344,161,29,82,1,87,1,79,209,146,130,230,255,255,255,255,255
1.2316973209381104,1276,-9.91,24,364,161,29,76,1,46,1,131,211,146,182,231,255,255,255,255,255
1.243889331817627,1285,-10.03,24,375,161,29,96,1,153,1,15,214,146,182,233,255,255,255,255,255
1.2531061172485352,1299,-10.07,24,390,161,29,102,1,249,1,197,218,146,207,235,255,255,255,255,255
1.2686173915863037,1311,-10.23,24,400,161,29,137,1,53,2,23,223,146,249,238,255,255,255,255,255
1.2775027751922607,1321,-10.25,24,400,161,29,144,1,64,2,13,229,146,114,241,255,255,255,255,255
1.2932050228118896,1335,-10.21,24,400,161,29,138,1,94,2,103,233,146,148,244,255,255,255,255,255
1.3022205829620361,1348,-10.14,24,400,161,29,144,1,81,2,2,239,146,236,246,255,255,255,255,255
1.3152310848236084,1359,-10.05,23,400,161,29,141,1,67,2,94,243,146,215,249,255,255,255,255,255
1.3262214660644531,1369,-9.00,22,400,161,29,144,1,122,2,77,247,146,78,252,255,255,255,255,255
1.3379802703857422,1382,-9.40,22,400,161,29,145,1,185,2,183,253,146,14,255,255,255,255,255,255
1.3501994609832764,1392,-9.14,21,400,161,29,131,1,218,2,230,2,146,241,1,0,0,0,0,0
1.3591012954711914,1402,-8.97,-8,400,161,29,139,1,215,2,194,9,146,175,5,0,0,0,0,0
1.3705947399139404,1412,-8.57,20,400,161,29,136,1,34,3,24,15,146,175,8,0,0,0,0,0
1.3795535564422607,1425,-8.36,19,400,161,29,143,1,39,3,162,20,146,186,11,0,0,0,0,0
1.3917460441589355,1434,-8.13,19,400,161,29,144,1,39,3,197,25,146,149,15,0,0,0,0,0
1.4004404544830322,1444,-7.87,-7,400,161,29,141,1,110,3,47,34,146,43,19,0,0,0,0,0
1.4123687744140625,1458,-7.30,16,400,161,29,127,1,110,3,84,40,146,152,22,0,0,0,0,0
1.424692153930664,1467,-7.00,16,400,161,29,147,1,149,3,198,46,146,37,26,0,0,0,0,0
1.4332690238952637,1476,-6.65,-6,400,161,29,137,1,187,3,27,53,146,179,30,0,0,0,0,0
1.4448881149291992,1487,-6.21,14,400,161,29,143,1,179,3,193,61,146,98,34,0,0,0,0,0
1.4569146633148193,1500,-5.92,13,400,161,29,142,1,198,3,130,68,146,27,38,0,0,0,0,0
1.4658830165863037,1509,-5.55,12,400,161,29,144,1,245,3,252,75,146,61,43,0,0,0,0,0
1.4773497581481934,1519,-5.27,12,400,161,29,140,1,22,4,140,82,146,10,47,0,0,0,0,0
1.48587965965271,1532,-4.96,11,400,161,29,119,1,80,4,143,92,146,95,51,0,0,0,0,0
1.4980883598327637,1542,-4.78,10,393,161,29,147,1,115,4,28,100,146,140,55,0,0,0,0,0
1.5097582340240479,1551,-4.53,9,384,161,29,140,1,71,4,254,107,146,5,61,0,0,0,0,0
1.5185651779174805,1560,-4.06,9,374,161,29,116,1,126,4,21,118,146,106,65,0,0,0,0,0
1.5272963047027588,1574,-3.82,8,358,161,29,121,1,102,4,29,126,146,212,69,0,0,0,0,0
1.5403759479522705,1584,-3.58,8,347,161,29,119,1,77,4,228,133,146,9,74,0,0,0,0,0
1.5509414672851562,1592,-3.33,-3,326,161,29,96,1,55,4,243,140,146,250,78,0,0,0,0,0
1.5602118968963623,1602,-2.86,6,322,161,29,74,1,190,3,123,147,146,164,82,0,0,0,0,0
1.568465232849121,1612,-2.63,5,307,161,29,64,1,135,3,31,156,146,51,86,0,0,0,0,0
1.5801634788513184,1625,-2.42,5,289,161,29,66,1,50,3,239,161,146,92,89,0,0,0,0,0
1.5919737815856934,1634,-2.21,4,275,161,29,38,1,3,3,105,167,146,171,92,0,0,0,0,0
1.601022481918335,1642,-1.85,4,262,161,29,43,1,191,2,101,172,146,2,95,0,0,0,0,0
1.6092219352722168,1653,-1.50,3,244,161,29,32,1,100,2,129,178,146,91,98,0,0,0,0,0
1.621626615524292,1666,-1.26,2,222,161,29,1,1,18,2,143,182,146,132,100,0,0,0,0,0
1.6336314678192139,1676,-1.12,2,205,161,29,235,0,161,1,208,185,146,171,102,0,0,0,0,0
1.6421315670013428,1685,-1.05,2,190,161,29,222,0,18,1,15,188,146,166,103,0,0,0,0,0
1.6533534526824951,1699,-0.96,2,165,161,29,220,0,49,0,82,189,146,1,104,0,0,0,0,0
1.663264513015747,1708,-0.96,2,149,161,29,187,0,133,255,247,188,146,187,103,0,0,0,0,0
1.6747314929962158,1718,-0.98,2,131,161,29,172,0,7,255,94,187,146,129,102,0,0,0,0,0
1.6861929893493652,1727,-0.84,2,114,161,29,145,0,73,254,20,184,146,227,100,0,0,0,0,0
1.6956567764282227,1742,-0.95,2,86,161,29,139,0,219,253,93,180,146,205,98,0,0,0,0,0
1.7079412937164307,1751,-1.10,3,70,161,29,117,0,49,253,242,175,146,77,96,0,0,0,0,0
1.7160522937774658,1759,-1.28,4,56,161,29,87,0,159,252,198,170,146,99,92,0,0,0,0,0
1.7273130416870117,1769,-1.79,5,38,161,29,70,0,19,252,199,164,146,194,88,0,0,0,0,0
1.7359559535980225,1782,-2.37,5,13,161,29,58,0,20,251,66,154,146,28,84,0,0,0,0,0
1.7479302883148193,1792,-2.45,0,0,161,29,37,0,56,250,233,144,146,238,78,0,0,0,0,0
1.759840965270996,1801,-2.82,0,-1,161,29,32,0,112,249,25,133,146,199,70,0,0,0,0,0
1.768474817276001,1810,-3.84,0,-2,161,29,14,0,247,248,68,122,146,49,64,0,0,0,0,0
1.7769711017608643,1819,-4.42,0,-3,161,29,5,0,120,248,14,105,146,198,56,0,0,0,0,0
1.7895073890686035,1833,-4.62,0,-4,161,29,4,0,140,248,130,91,146,109,49,0,0,0,0,0
1.8011643886566162,1843,-5.37,0,-5,161,29,253,255,115,248,95,78,146,206,39,0,0,0,0,0
1.8099071979522705,1852,-6.00,0,-6,161,29,255,255,15,249,76,60,146,65,32,0,0,0,0,0
1.822814702987671,1867,-7.31,0,-7,161,29,241,255,35,249,1,48,146,130,25,0,0,0,0,0
1.8339505195617676,1876,-7.91,0,-8,161,29,241,255,136,249,113,36,146,71,17,0,0,0,0,0
1.8427839279174805,1886,-9.34,0,-9,161,29,239,255,175,249,66,25,146,67,11,0,0,0,0,0
1.8538930416107178,1898,-9.99,0,-10,161,29,236,255,230,249,120,10,146,252,4,0,0,0,0,0
1.8664448261260986,1909,-10.52,0,-11,161,29,239,255,40,250,86,255,146,9,254,255,255,255,255,255
1.8755981922149658,1918,-10.97,0,-11,161,29,245,255,62,250,32,240,146,142,246,255,255,255,255,255
1.891491413116455,1934,-11.82,0,-13,161,29,235,255,130,250,243,228,146,118,240,255,255,255,255,255
1.9033446311950684,1943,-11.90,0,-13,161,29,239,255,130,250,28,215,146,235,232,255,255,255,255,255
1.9156675338745117,1959,-11.99,0,-14,161,29,239,255,130,250,59,204,146,203,225,255,255,255,255,255
1.9279165267944336,1968,-11.99,0,-15,161,29,236,255,177,250,229,190,146,167,219,255,255,255,255,255
1.9402244091033936,1982,-12.05,0,-16,161,29,242,255,169,250,168,179,146,102,213,255,255,255,255,255
1.953310251235962,1994,-12.00,0,-17,161,29,235,255,158,250,199,169,146,82,206,255,255,255,255,255
1.9647865295410156,2008,-12.00,0,-18,161,29,233,255,169,250,55,156,146,136,200,255,255,255,255,255
1.977187156677246,2018,-12.02,0,-18,161,29,223,255,232,250,113,146,146,159,193,255,255,255,255,255
1.9893743991851807,2032,-12.05,0,-19,161,29,201,255,19,252,106,134,146,201,188,255,255,255,255,255
2.0016443729400635,2043,-12.05,0,-19,161,29,182,255,151,253,95,128,146,14,185,255,255,255,255,255
2.010669708251953,2053,-12.08,0,-20,161,29,163,255,240,255,90,125,146,61,184,255,255,255,255,255
2.0263965129852295,2068,-12.27,0,-20,161,29,199,255,29,1,139,126,146,116,185,255,255,255,255,255
2.0385353565216064,2082,-12.42,0,-20,161,29,226,255,128,1,49,130,146,20,187,255,255,255,255,255
2.0512263774871826,2093,-12.75,0,-21,161,29,252,255,21,1,172,132,146,172,188,255,255,255,255,255
2.0628623962402344,2103,-13.22,0,-21,161,29,226,255,93,0,134,134,146,80,189,255,255,255,255,255
2.0753865242004395,2117,-13.42,0,-21,161,29,230,255,235,255,174,134,146,88,189,255,255,255,255,255
2.0845582485198975,2127,-13.66,0,-21,161,29,236,255,235,255,114,134,146,49,189,255,255,255,255,255
2.0960042476654053,2141,-13.90,0,-21,161,29,232,255,52,0,129,134,146,73,189,255,255,255,255,255
2.109182119369507,2152,-14.19,0,-21,161,29,230,255,60,0,16,135,146,153,189,255,255,255,255,255
2.1248700618743896,2167,-14.13,0,-21,161,29,228,255,87,0,158,135,146,4,190,255,255,255,255,255
2.1364240646362305,2177,-14.02,0,-21,161,29,245,255,112,0,88,136,146,116,190,255,255,255,255,255
2.145761728286743,2191,-13.83,0,-21,161,29,234,255,49,0,38,137,146,188,190,255,255,255,255,255
2.158836841583252,2201,-13.76,0,-21,161,29,239,255,5,0,85,137,146,208,190,255,255,255,255,255
2.169914484024048,2215,-13.74,0,-20,161,29,236,255,246,255,54,137,146,191,190,255,255,255,255,255
2.1858413219451904,2226,-14.53,0,-20,161,29,236,255,224,255,3,137,146,159,190,255,255,255,255,255
2.1981253623962402,2241,-14.84,0,-19,161,29,232,255,210,255,164,136,146,106,190,255,255,255,255,255
2.210685968399048,2252,-15.18,0,-19,161,29,232,255,210,255,38,136,146,36,190,255,255,255,255,255
2.222716808319092,2266,-15.53,0,-18,161,29,233,255,202,255,188,135,146,234,189,255,255,255,255,255
2.235179901123047,2276,-15.83,0,-18,161,29,231,255,199,255,80,135,146,173,189,255,255,255,255,255
2.247365951538086,2290,-16.08,0,-17,161,29,244,255,56,255,54,134,146,4,189,255,255,255,255,255
2.260024309158325,2302,-16.30,0,-16,161,29,240,255,119,255,0,133,146,60,188,255,255,255,255,255
2.272024154663086,2315,-16.00,0,-15,161,29,223,255,35,0,108,132,146,35,188,255,255,255,255,255
2.2841010093688965,2326,-15.63,0,-15,161,29,234,255,57,0,222,132,146,111,188,255,255,255,255,255
2.296274185180664,2340,-15.17,0,-14,161,29,239,255,254,255,2,133,146,112,188,255,255,255,255,255
2.309476137161255,2351,-13.67,0,-13,161,29,235,255,38,0,26,133,146,150,188,255,255,255,255,255
2.3209667205810547,2361,-1.00,0,-12,161,29,233,255,98,0,228,133,146,250,188,255,255,255,255,255
2.3336544036865234,2375,-11.21,0,-11,161,29,4,0,109,0,180,134,146,132,189,255,255,255,255,255
2.3429322242736816,2385,-10.48,0,-10,161,29,232,255,118,0,201,135,146,5,190,255,255,255,255,255
2.35764217376709,2400,-8.72,0,-9,161,29,236,255,71,0,146,136,146,110,190,255,255,255,255,255
2.3672916889190674,2409,-8.34,0,-8,161,29,243,255,13,0,217,136,146,142,190,255,255,255,255,255
2.379927158355713,2424,-8.09,0,-7,161,29,247,255,0,0,200,136,146,131,190,255,255,255,255,255
2.39082407951355,2434,-7.92,0,-6,161,29,247,255,19,0,215,136,146,145,190,255,255,255,255,255
2.4029903411865234,2443,-7.80,0,-5,161,29,17,0,30,0,28,137,146,181,190,255,255,255,255,255
2.4153316020965576,2457,-7.71,0,-4,161,29,240,255,19,0,75,137,146,204,190,255,255,255,255,255
2.427527666091919,2468,-7.70,0,-3,161,29,252,255,0,0,83,137,146,209,190,255,255,255,255,255
2.436269760131836,2481,-7.81,0,-1,161,29,249,255,0,0,93,137,146,214,190,255,255,255,255,255
2.4486613273620605,2492,-7.88,0,0,161,29,245,255,0,0,103,137,146,219,190,255,255,255,255,255
2.460880756378174,2501,-7.97,19,19,161,29,249,255,21,0,119,137,146,234,190,255,255,255,255,255
2.4724178314208984,2515,-8.11,19,45,161,29,24,0,46,0,192,137,146,18,191,255,255,255,255,255
2.4844307899475098,2525,-8.22,20,65,161,29,27,0,93,0,69,138,146,127,191,255,255,255,255,255
2.4942901134490967,2535,-8.39,-8,56,161,29,42,0,222,0,174,139,146,54,192,255,255,255,255,255
2.5063271522521973,2550,-8.80,21,113,161,29,39,0,150,1,25,142,146,164,193,255,255,255,255,255
2.517975330352783,2559,-8.93,22,131,161,29,71,0,136,2,185,145,146,155,196,255,255,255,255,255
2.529984951019287,2573,-9.27,22,157,161,29,96,0,245,3,38,154,146,147,200,255,255,255,255,255
2.542222499847412,2583,-9.35,22,175,161,29,128,0,233,4,178,162,146,95,205,255,255,255,255,255
2.5508270263671875,2593,-9.36,22,193,161,29,200,0,179,4,183,175,146,122,212,255,255,255,255,255
2.563499689102173,2608,-9.17,21,218,161,29,236,0,143,3,188,183,146,188,216,255,255,255,255,255
2.575876235961914,2618,-9.03,21,235,161,29,251,0,221,1,102,190,146,47,220,255,255,255,255,255
2.5889341831207275,2633,-8.82,20,258,161,29,12,1,26,1,31,193,146,153,221,255,255,255,255,255
2.599921226501465,2643,-8.59,19,273,161,29,253,0,95,1,118,195,146,69,223,255,255,255,255,255
2.6117780208587646,2652,-8.24,19,287,161,29,14,1,221,1,254,199,146,116,225,255,255,255,255,255
2.6251752376556396,2667,-7.23,17,307,161,29,35,1,227,1,192,203,146,33,228,255,255,255,255,255
2.636641502380371,2677,-7.34,17,321,161,29,61,1,29,2,243,208,146,108,230,255,255,255,255,255
2.6489460468292236,2691,-7.36,18,340,161,29,74,1,227,1,163,212,146,109,232,255,255,255,255,255
2.66101336479187,2701,-7.46,18,353,161,29,76,1,9,2,55,216,146,7,235,255,255,255,255,255
2.669600486755371,2710,-7.58,18,364,161,29,99,1,86,2,173,221,146,116,237,255,255,255,255,255
2.6820473670959473,2725,-7.73,18,380,161,29,82,1,147,2,96,226,146,12,240,255,255,255,255,255
2.6935646533966064,2734,-7.82,18,390,161,29,116,1,147,2,166,230,146,33,243,255,255,255,255,255
2.7019832134246826,2744,-7.82,-7,374,161,29,127,1,152,2,100,237,146,25,246,255,255,255,255,255
2.714909791946411,2758,-7.96,19,400,161,29,130,1,73,2,20,242,146,28,249,255,255,255,255,255
2.726855754852295,2768,-7.90,19,400,161,29,125,1,136,2,7,246,146,171,251,255,255,255,255,255
2.7353761196136475,2781,-8.12,19,400,161,29,122,1,251,2,215,252,146,164,254,255,255,255,255,255
2.750690460205078,2791,-8.12,19,400,161,29,115,1,149,3,16,3,146,34,2,0,0,0,0,0
2.759387254714966,2800,-8.18,-8,400,161,29,121,1,14,4,129,9,146,77,6,0,0,0,0,0
2.767820358276367,2810,-8.10,19,400,161,29,109,1,143,4,37,16,146,176,10,0,0,0,0,0
2.7763831615448,2818,-7.95,18,400,161,29,137,1,192,4,112,26,146,50,15,0,0,0,0,0
2.78847336769104,2831,-7.70,18,400,161,29,134,1,68,5,228,35,146,95,20,0,0,0,0,0
2.796936273574829,2841,-7.75,18,400,161,29,132,1,139,5,195,45,146,179,26,0,0,0,0,0
2.808730125427246,2851,-7.45,15,400,161,29,138,1,197,5,24,56,146,12,33,0,0,0,0,0
2.8202550411224365,2861,-5.97,13,400,161,29,133,1,233,5,127,69,146,237,38,0,0,0,0,0
2.8297979831695557,2874,-5.39,11,400,161,29,136,1,81,6,143,80,146,10,45,0,0,0,0,0
2.8416173458099365,2883,-4.76,10,400,161,29,138,1,117,6,182,91,146,26,51,0,0,0,0,0
2.8502392768859863,2893,-4.13,8,400,161,29,147,1,205,6,130,102,146,13,59,0,0,0,0,0
2.8615529537200928,2902,-3.42,6,400,161,29,130,1,48,7,207,118,146,17,66,0,0,0,0,0
2.8704402446746826,2915,-2.88,5,400,161,29,131,1,48,7,108,131,146,23,73,0,0,0,0,0
2.8826448917388916,2924,-2.13,3,400,161,29,140,1,141,7,170,144,146,106,80,0,0,0,0,0
2.891528367996216,2934,-1.45,1,400,161,29,134,1,193,7,76,157,146,207,88,0,0,0,0,0
2.9021315574645996,2943,-0.61,0,400,161,29,129,1,61,8,146,177,146,149,98,0,0,0,0,0
2.915008306503296,2957,1.15,0,395,161,29,144,1,116,8,79,192,146,179,106,0,0,0,0,0
2.9240059852600098,2966,1.59,0,388,161,29,117,1,25,9,73,207,146,229,117,0,0,0,0,0
2.9353106021881104,2976,2.04,0,379,161,29,126,1,36,9,200,228,146,217,126,0,0,0,0,0
2.944220542907715,2989,2.41,0,366,161,29,108,1,2,10,25,246,146,82,136,0,0,0,0,0
