TIME,VAL1,VAL2,VAl3,VAl4,VAl5,VAl6
2.3874969482421875,-3708,-3618,-2718,255,255,255
2.3964920043945312,-3709,-3619,-2719,255,255,255
2.408484697341919,-3710,-3620,-2720,255,255,255
2.4204795360565186,-3711,-3621,-2721,255,255,255
2.4294726848602295,-3712,-3622,-2722,255,255,255
2.44146728515625,-3713,-3623,-2723,255,255,255
2.4495255947113037,-3714,-3624,-2724,255,255,255
2.4574925899505615,-3715,-3625,-2725,255,255,255
2.4705560207366943,-3716,-3626,-2726,255,255,255
2.478487730026245,-3717,-3627,-2727,255,255,255
2.4906375408172607,-3718,-3628,-2728,255,255,255
2.4986865520477295,-3719,-3629,-2729,255,255,255
2.5106277465820312,-3720,-3630,-2730,255,255,255
2.522753953933716,-3721,-3631,-2731,255,255,255
2.531805992126465,-3722,-3632,-2732,255,255,255
2.542819023132324,-3723,-3633,-2733,255,255,255
2.5538201332092285,-3724,-3634,-2734,255,255,255
2.572411060333252,-3725,-3635,-2735,255,255,255
2.588308334350586,-3726,-3636,-2736,255,255,255
2.5973191261291504,-3727,-3637,-2737,255,255,255
2.6051278114318848,-3728,-3638,-2738,255,255,255
2.6171538829803467,-3729,-3639,-2739,255,255,255
2.625401735305786,-3730,-3640,-2740,255,255,255
2.6378161907196045,-3731,-3641,-2741,255,255,255
2.645812749862671,-3732,-3642,-2742,255,255,255
2.6578903198242188,-3733,-3643,-2743,255,255,255
2.666886568069458,-3734,-3644,-2744,255,255,255
2.67818021774292,-3735,-3645,-2745,255,255,255
2.687237024307251,-3736,-3646,-2746,255,255,255
2.6952402591705322,-3737,-3647,-2747,255,255,255
2.703936815261841,-3738,-3648,-2748,255,255,255
2.7155587673187256,-3739,-3649,-2749,255,255,255
2.723536491394043,-3740,-3650,-2750,255,255,255
2.7362449169158936,-3741,-3651,-2751,255,255,255
2.7445595264434814,-3742,-3652,-2752,255,255,255
2.756770610809326,-3743,-3653,-2753,255,255,255
2.765228033065796,-3744,-3654,-2754,255,255,255
2.777745246887207,-3745,-3655,-2755,255,255,255
2.786177396774292,-3746,-3656,-2756,255,255,255
2.796809673309326,-3747,-3657,-2757,255,255,255
2.8059144020080566,-3748,-3658,-2758,255,255,255
2.813929796218872,-3749,-3659,-2759,255,255,255
2.825953245162964,-3750,-3660,-2760,255,255,255
2.8344576358795166,-3751,-3661,-2761,255,255,255
2.846409320831299,-3752,-3662,-2762,255,255,255
2.8549022674560547,-3753,-3663,-2763,255,255,255
2.8678476810455322,-3754,-3664,-2764,255,255,255
2.8806397914886475,-3755,-3665,-2765,255,255,255
2.903625249862671,-3756,-3666,-2766,255,255,255
2.912618398666382,-3757,-3667,-2767,255,255,255
2.9201858043670654,-3758,-3668,-2768,255,255,255
2.9322009086608887,-3759,-3669,-2769,255,255,255
2.9411776065826416,-3760,-3670,-2770,255,255,255
2.953334093093872,-3761,-3671,-2771,255,255,255
2.962191104888916,-3762,-3672,-2772,255,255,255
2.9734344482421875,-3763,-3673,-2773,255,255,255
2.9817981719970703,-3764,-3674,-2774,255,255,255
2.9937379360198975,-3765,-3675,-2775,255,255,255
3.0027334690093994,-3766,-3676,-2776,255,255,255
3.0137791633605957,-3767,-3677,-2777,255,255,255
3.0235369205474854,-3768,-3678,-2778,255,255,255
3.0347683429718018,-3769,-3679,-2779,255,255,255
3.0437538623809814,-3770,-3680,-2780,255,255,255
3.051589250564575,-3771,-3681,-2781,255,255,255
3.063615322113037,-3772,-3682,-2782,255,255,255
3.072024345397949,-3773,-3683,-2783,255,255,255
3.0860047340393066,-3774,-3684,-2784,255,255,255
3.102994441986084,-3775,-3685,-2785,255,255,255
3.1129848957061768,-3776,-3686,-2786,255,255,255
3.1213653087615967,-3777,-3687,-2787,255,255,255
3.1294524669647217,-3778,-3688,-2788,255,255,255
3.1381888389587402,-3779,-3689,-2789,255,255,255
3.149780035018921,-3780,-3690,-2790,255,255,255
3.1578733921051025,-3781,-3691,-2791,255,255,255
3.1702733039855957,-3782,-3692,-2792,255,255,255
3.182454824447632,-3783,-3693,-2793,255,255,255
3.1912550926208496,-3784,-3694,-2794,255,255,255
