TIME,ARDUINO_TIME,SYNC,M1_temperature,M1_add_cur,M1_tgt_cur,M1_current,M1_velocity,M1_angle,M2_temperature,M2_add_cur,M2_tgt_cur,M2_current,M2_velocity,M2_angle
2.8552510738372803,1841,16,0,0,-1,0,0,0.00,0,-131,-222,0,0,0.00
2.871680498123169,1855,16,0,0,-2,0,0,0.00,0,-131,-245,0,0,0.00
2.8838462829589844,1869,16,0,0,-2,0,0,0.00,0,-131,-268,0,0,0.00
2.899775981903076,1883,16,0,0,-3,0,0,0.00,0,-131,-290,0,0,0.00
2.9124133586883545,1897,16,0,0,-3,0,0,0.00,0,-131,-311,0,0,0.00
2.928255558013916,1911,16,0,0,-4,0,0,0.00,0,-131,-332,0,0,0.00
2.940929651260376,1924,16,0,0,-4,0,0,0.00,0,-131,-350,0,0,0.00
2.9532928466796875,1939,16,0,0,-4,0,0,0.00,0,-131,-371,0,0,0.00
2.9694361686706543,1953,16,0,0,-5,0,0,0.00,0,-131,-389,0,0,0.00
2.981956720352173,1966,16,0,0,-5,0,0,0.00,0,-131,-405,0,0,0.00
2.997938871383667,1981,16,0,0,-5,0,0,0.00,0,-131,-422,0,0,0.00
3.0104446411132812,1995,16,0,0,-6,0,0,0.00,0,-131,-437,0,0,0.00
3.022854804992676,2008,16,0,0,-6,0,0,0.00,0,-131,-450,0,0,0.00
3.0390474796295166,2023,16,0,0,-6,0,0,0.00,0,-131,-464,0,0,0.00
3.052161931991577,2036,16,0,0,-6,0,0,0.00,0,-131,-475,0,0,0.00
3.0676419734954834,2050,16,0,0,-7,0,0,0.00,0,-131,-485,0,0,0.00
3.080157995223999,2065,16,0,0,-7,0,0,0.00,0,-131,-494,0,0,0.00
3.0930070877075195,2078,16,0,0,-7,0,0,0.00,0,-131,-501,0,0,0.00
3.1086971759796143,2092,16,0,0,-7,0,0,0.00,0,-131,-507,0,0,0.00
3.1214303970336914,2106,16,0,0,-7,0,0,0.00,0,-131,-512,0,0,0.00
3.1372337341308594,2120,16,0,0,-7,0,0,0.00,0,-131,-515,0,0,0.00
3.149928331375122,2134,16,0,0,-7,0,0,0.00,0,-131,-517,0,0,0.00
3.1624464988708496,2148,16,0,0,-7,0,0,0.00,0,-131,-517,0,0,0.00
3.1783716678619385,2162,16,0,0,-7,0,0,0.00,0,-131,-516,0,0,0.00
3.190765380859375,2176,16,0,0,-7,0,0,0.00,0,-131,-514,0,0,0.00
3.2067935466766357,2190,16,0,0,-7,0,0,0.00,0,-131,-510,0,0,0.00
3.2195804119110107,2204,16,0,0,-7,0,0,0.00,0,-131,-504,0,0,0.00
3.2333598136901855,2217,16,0,0,-7,0,0,0.00,0,-131,-498,0,0,0.00
3.2480454444885254,2232,16,0,0,-7,0,0,0.00,0,-131,-489,0,0,0.00
3.2604472637176514,2246,16,0,0,-6,0,0,0.00,0,-131,-479,0,0,0.00
3.276472806930542,2259,16,0,0,-6,0,0,0.00,0,-131,-469,0,0,0.00
3.28912091255188,2273,16,0,0,-6,0,0,0.00,0,-131,-457,0,0,0.00
3.301651954650879,2287,16,0,0,-6,0,0,0.00,0,-131,-443,0,0,0.00
3.3179516792297363,2301,16,0,0,-5,0,0,0.00,0,-131,-429,0,0,0.00
3.330040216445923,2315,16,0,0,-5,0,0,0.00,0,-131,-413,0,0,0.00
3.34623384475708,2329,16,0,0,-5,0,0,0.00,0,-131,-396,0,0,0.00
3.3587088584899902,2343,16,0,0,-4,0,0,0.00,0,-131,-379,0,0,0.00
3.371096611022949,2356,16,0,0,-4,0,0,0.00,0,-131,-361,0,0,0.00
3.387371778488159,2371,16,0,0,-4,0,0,0.00,0,-131,-340,0,0,0.00
3.400775671005249,2385,16,0,0,-3,0,0,0.00,0,-131,-320,0,0,0.00
3.4158599376678467,2398,16,0,0,-3,0,0,0.00,0,-131,-300,0,0,0.00
3.4283223152160645,2413,16,0,0,-2,0,0,0.00,0,-131,-277,0,0,0.00
3.444359540939331,2427,16,0,0,-2,0,0,0.00,0,-131,-255,0,0,0.00
3.4570066928863525,2440,16,0,0,-2,0,0,0.00,0,-131,-233,0,0,0.00
3.4696996212005615,2455,16,0,0,-1,0,0,0.00,0,-131,-209,0,0,0.00
3.4854938983917236,2468,16,0,0,-1,0,0,0.00,0,-131,-187,0,0,0.00
3.4979329109191895,2482,16,0,0,0,0,0,0.00,0,-131,-163,0,0,0.00
3.513983964920044,2497,16,0,0,0,0,0,0.00,0,-131,-138,0,0,0.00
3.5266127586364746,2510,16,0,131,145,0,0,0.00,0,0,0,0,0,0.00
3.5388569831848145,2523,16,0,131,167,0,0,0.00,0,0,0,0,0,0.00
3.5549354553222656,2538,16,0,131,193,0,0,0.00,0,0,1,0,0,0.00
3.56771183013916,2551,16,0,131,214,0,0,0.00,0,0,1,0,0,0.00
3.579854726791382,2565,16,0,131,238,0,0,0.00,0,0,2,0,0,0.00
3.595949172973633,2579,16,0,131,260,0,0,0.00,0,0,2,0,0,0.00
3.608311653137207,2592,16,0,131,281,0,0,0.00,0,0,3,0,0,0.00
3.621197462081909,2606,16,0,131,302,0,0,0.00,0,0,3,0,0,0.00
3.6369128227233887,2620,16,0,131,323,0,0,0.00,0,0,3,0,0,0.00
3.6495025157928467,2633,16,0,131,342,0,0,0.00,0,0,4,0,0,0.00
3.662283182144165,2647,16,0,131,362,0,0,0.00,0,0,4,0,0,0.00
3.6779773235321045,2661,16,0,131,380,0,0,0.00,0,0,4,0,0,0.00
3.6905555725097656,2674,16,0,131,397,0,0,0.00,0,0,5,0,0,0.00
3.7032549381256104,2688,16,0,131,414,0,0,0.00,0,0,5,0,0,0.00
3.7189764976501465,2702,16,0,131,429,0,0,0.00,0,0,5,0,0,0.00
3.7313241958618164,2716,16,0,131,444,0,0,0.00,0,0,6,0,0,0.00
3.744175434112549,2729,16,0,131,456,0,0,0.00,0,0,6,0,0,0.00
3.759836196899414,2742,16,0,131,468,0,0,0.00,0,0,6,0,0,0.00
3.7723703384399414,2757,16,0,131,480,0,0,0.00,0,0,6,0,0,0.00
3.7854466438293457,2770,16,0,131,489,0,0,0.00,0,0,7,0,0,0.00
3.801095962524414,2783,16,0,131,496,0,0,0.00,0,0,7,0,0,0.00
3.8134336471557617,2798,16,0,131,504,0,0,0.00,0,0,7,0,0,0.00
3.8259613513946533,2811,16,0,131,509,0,0,0.00,0,0,7,0,0,0.00
3.8419549465179443,2824,16,0,131,513,0,0,0.00,0,0,7,0,0,0.00
3.8542439937591553,2839,16,0,131,516,0,0,0.00,0,0,7,0,0,0.00
3.8671791553497314,2852,16,0,131,517,0,0,0.00,0,0,7,0,0,0.00
3.8829712867736816,2866,16,0,131,517,0,0,0.00,0,0,7,0,0,0.00
3.8952388763427734,2880,16,0,131,516,0,0,0.00,0,0,7,0,0,0.00
3.911245346069336,2893,16,0,131,513,0,0,0.00,0,0,7,0,0,0.00
3.923729181289673,2907,16,0,131,509,0,0,0.00,0,0,7,0,0,0.00
3.936441659927368,2921,16,0,131,503,0,0,0.00,0,0,7,0,0,0.00
3.9522147178649902,2934,16,0,131,496,0,0,0.00,0,0,7,0,0,0.00
3.9658665657043457,2948,16,0,131,488,0,0,0.00,0,0,7,0,0,0.00
3.9773998260498047,2962,16,0,131,478,0,0,0.00,0,0,6,0,0,0.00
3.993215560913086,2975,16,0,131,468,0,0,0.00,0,0,6,0,0,0.00
4.005645751953125,2989,16,0,131,456,0,0,0.00,0,0,6,0,0,0.00
4.018471956253052,3003,16,0,131,442,0,0,0.00,0,0,6,0,0,0.00
4.034354209899902,3017,16,0,131,427,0,0,0.00,0,0,5,0,0,0.00
4.046830654144287,3030,16,0,131,413,0,0,0.00,0,0,5,0,0,0.00
4.05946159362793,3044,16,0,131,396,0,0,0.00,0,0,5,0,0,0.00
4.075211524963379,3058,16,0,131,378,0,0,0.00,0,0,4,0,0,0.00
4.087606430053711,3071,16,0,131,361,0,0,0.00,0,0,4,0,0,0.00
4.100400924682617,3085,16,0,131,341,0,0,0.00,0,0,4,0,0,0.00
4.116302967071533,3099,16,0,131,321,0,0,0.00,0,0,3,0,0,0.00
4.128577470779419,3112,16,0,131,301,0,0,0.00,0,0,3,0,0,0.00
4.141049861907959,3125,16,0,131,281,0,0,0.00,0,0,3,0,0,0.00
4.157227277755737,3140,16,0,131,257,0,0,0.00,0,0,2,0,0,0.00
4.169742107391357,3153,16,0,131,236,0,0,0.00,0,0,2,0,0,0.00
4.182510614395142,3167,16,0,131,213,0,0,0.00,0,0,1,0,0,0.00
4.198257684707642,3181,16,0,131,190,0,0,0.00,0,0,1,0,0,0.00
4.210537910461426,3194,16,0,131,168,0,0,0.00,0,0,0,0,0,0.00
4.222978591918945,3208,16,0,131,144,0,0,0.00,0,0,0,0,0,0.00
4.23907470703125,3222,16,0,0,0,0,0,0.00,0,-131,-141,0,0,0.00
4.251646280288696,3236,16,0,0,0,0,0,0.00,0,-131,-165,0,0,0.00
4.2682883739471436,3249,16,0,0,-1,0,0,0.00,0,-131,-187,0,0,0.00
4.2802088260650635,3264,16,0,0,-1,0,0,0.00,0,-131,-212,0,0,0.00
4.292870044708252,3277,16,0,0,-2,0,0,0.00,0,-131,-233,0,0,0.00
4.30874228477478,3291,16,0,0,-2,0,0,0.00,0,-131,-256,0,0,0.00
4.321158409118652,3306,16,0,0,-2,0,0,0.00,0,-131,-280,0,0,0.00
4.337275981903076,3319,16,0,0,-3,0,0,0.00,0,-131,-300,0,0,0.00
4.3497154712677,3333,16,0,0,-3,0,0,0.00,0,-131,-321,0,0,0.00
4.36269211769104,3347,16,0,0,-4,0,0,0.00,0,-131,-341,0,0,0.00
4.378396511077881,3361,16,0,0,-4,0,0,0.00,0,-131,-361,0,0,0.00
4.391049861907959,3375,16,0,0,-4,0,0,0.00,0,-131,-380,0,0,0.00
4.406944751739502,3389,16,0,0,-5,0,0,0.00,0,-131,-397,0,0,0.00
4.41991925239563,3403,16,0,0,-5,0,0,0.00,0,-131,-414,0,0,0.00
4.431850910186768,3416,16,0,0,-5,0,0,0.00,0,-131,-429,0,0,0.00
4.4480836391448975,3431,16,0,0,-6,0,0,0.00,0,-131,-444,0,0,0.00
4.460742235183716,3445,16,0,0,-6,0,0,0.00,0,-131,-458,0,0,0.00
4.476547002792358,3458,16,0,0,-6,0,0,0.00,0,-131,-469,0,0,0.00
4.489220857620239,3473,16,0,0,-7,0,0,0.00,0,-131,-481,0,0,0.00
4.501523971557617,3486,16,0,0,-7,0,0,0.00,0,-131,-489,0,0,0.00
4.517741441726685,3500,16,0,0,-7,0,0,0.00,0,-131,-498,0,0,0.00
4.530587911605835,3515,16,0,0,-7,0,0,0.00,0,-131,-505,0,0,0.00
4.546139478683472,3528,16,0,0,-7,0,0,0.00,0,-131,-510,0,0,0.00
4.558903455734253,3542,16,0,0,-7,0,0,0.00,0,-131,-514,0,0,0.00
4.571436882019043,3557,16,0,0,-7,0,0,0.00,0,-131,-517,0,0,0.00
4.587263107299805,3570,16,0,0,-7,0,0,0.00,0,-131,-517,0,0,0.00
4.599948406219482,3584,16,0,0,-7,0,0,0.00,0,-131,-517,0,0,0.00
4.615831136703491,3598,16,0,0,-7,0,0,0.00,0,-131,-515,0,0,0.00
4.628673791885376,3612,16,0,0,-7,0,0,0.00,0,-131,-512,0,0,0.00
4.641782760620117,3626,16,0,0,-7,0,0,0.00,0,-131,-507,0,0,0.00
4.657094717025757,3640,16,0,0,-7,0,0,0.00,0,-131,-501,0,0,0.00
4.669914960861206,3654,16,0,0,-7,0,0,0.00,0,-131,-493,0,0,0.00
4.685551881790161,3667,16,0,0,-7,0,0,0.00,0,-131,-485,0,0,0.00
4.697908401489258,3681,16,0,0,-6,0,0,0.00,0,-131,-475,0,0,0.00
4.714052438735962,3696,16,0,0,-6,0,0,0.00,0,-131,-463,0,0,0.00
4.726485252380371,3709,16,0,0,-6,0,0,0.00,0,-131,-451,0,0,0.00
4.739251375198364,3723,16,0,0,-6,0,0,0.00,0,-131,-437,0,0,0.00
4.755288600921631,3738,16,0,0,-5,0,0,0.00,0,-131,-420,0,0,0.00
4.76783561706543,3751,16,0,0,-5,0,0,0.00,0,-131,-405,0,0,0.00
4.783706903457642,3765,16,0,0,-5,0,0,0.00,0,-131,-388,0,0,0.00
4.796325206756592,3779,16,0,0,-4,0,0,0.00,0,-131,-370,0,0,0.00
4.808948755264282,3793,16,0,0,-4,0,0,0.00,0,-131,-351,0,0,0.00
4.820841312408447,3807,16,0,0,-4,0,0,0.00,0,-131,-331,0,0,0.00
4.8249900341033936,3819,16,60,0,-3,0,0,0.00,-8,-114,-296,53,0,23.00
4.829237222671509,3825,16,112,0,-3,-3,0,23.00,-8,-114,-287,53,0,23.00
4.836873531341553,3831,16,124,0,-3,-10,0,23.00,-8,-114,-278,53,0,23.00
4.841274738311768,3838,16,124,0,-3,-2,0,23.00,-8,-114,-267,53,0,23.00
4.849243879318237,3844,16,124,0,-2,-2,0,23.00,-8,-114,-257,53,0,23.00
4.854546070098877,3850,16,86,0,-2,-15,0,23.00,-8,-114,-248,53,0,23.00
4.861741065979004,3858,16,34,0,-2,-7,0,23.00,-8,-114,-235,53,0,23.00
4.8665080070495605,3864,16,27,0,-2,-10,0,23.00,-8,-114,-225,53,0,23.00
4.873985052108765,3870,16,27,0,-2,9,0,23.00,-8,-114,-215,53,0,23.00
4.881929397583008,3876,16,27,0,-1,-8,0,23.00,-8,-114,-205,53,0,23.00
4.886545419692993,3882,16,27,0,-1,-4,0,23.00,-8,-114,-195,53,0,23.00
4.894324779510498,3889,16,27,0,-1,-12,0,23.00,-8,-114,-184,53,0,23.00
4.899239778518677,3896,16,27,0,-1,-13,0,23.00,-8,-114,-172,53,0,23.00
4.906574726104736,3902,16,27,0,0,-5,0,23.00,-8,-114,-162,53,0,23.00
4.911023855209351,3908,16,27,0,0,-6,0,23.00,-8,-114,-152,53,0,23.00
4.919103622436523,3915,16,27,0,0,-2,0,23.00,-8,-114,-140,53,0,23.00
4.923786163330078,3921,16,27,0,0,-19,0,23.00,-8,-114,-130,53,0,23.00
4.9314656257629395,3927,16,27,0,0,19,0,23.00,-8,-114,-120,53,0,23.00
4.939207553863525,3933,16,27,147,151,-10,0,23.00,-8,0,0,53,0,23.00
4.943580865859985,3941,16,27,147,164,65,129,23.00,-8,0,0,53,0,23.00
4.951562166213989,3947,16,27,147,174,111,398,23.00,-8,0,0,53,0,23.00
4.956073045730591,3953,16,27,147,185,112,730,23.00,-8,0,0,53,0,23.00
4.964053153991699,3960,16,27,148,197,135,1005,24.00,-8,0,0,53,0,23.00
4.9690680503845215,3966,16,27,149,209,146,1208,25.00,-8,0,1,53,0,23.00
4.976386308670044,3972,16,27,150,220,179,1301,27.00,-8,0,1,53,0,23.00
4.984606981277466,3979,16,27,151,232,210,1307,28.00,-8,0,1,53,0,23.00
4.9891321659088135,3986,16,27,152,245,230,1310,29.00,-8,0,1,53,0,23.00
4.996735572814941,3993,16,27,153,257,277,1161,31.00,-8,0,2,53,0,23.00
5.004697561264038,3999,16,27,154,268,306,972,32.00,-8,0,2,53,0,23.00
5.009122133255005,4005,16,27,155,279,337,683,33.00,-8,0,2,53,0,23.00
5.017218589782715,4012,16,27,155,290,324,472,34.00,-8,0,2,53,0,23.00
5.0223917961120605,4018,16,27,155,300,306,417,34.00,-8,0,2,53,0,23.00
5.029707670211792,4026,16,27,156,313,330,351,35.00,-8,0,3,53,0,23.00
5.034318685531616,4032,16,27,156,322,325,258,35.00,-8,0,3,53,0,23.00
5.041832447052002,4038,16,27,156,332,339,263,35.00,-8,0,3,53,0,23.00
5.049881935119629,4045,16,27,157,343,328,266,36.00,-8,0,3,53,0,23.00
5.0547544956207275,4051,16,27,157,352,326,332,36.00,-8,0,3,53,0,23.00
5.062408208847046,4057,16,27,157,361,361,296,36.00,-8,0,4,53,0,23.00
5.067239284515381,4064,16,27,158,372,376,208,37.00,-8,0,4,53,0,23.00
5.074608564376831,4071,16,27,158,382,377,219,37.00,-8,0,4,53,0,23.00
5.082638263702393,4077,16,27,158,390,380,192,37.00,-8,0,4,53,0,23.00
5.0871241092681885,4084,16,27,158,399,385,252,37.00,-8,0,4,53,0,23.00
5.094953775405884,4090,16,27,158,407,390,307,38.00,-8,0,4,53,0,23.00
5.099790811538696,4096,16,27,158,415,393,370,38.00,-8,0,5,53,0,23.00
