TIME,ARDUINO_TIME,i,M1_temperature,M1_tgt_cur,M1_current,M1_velocity,M1_angle
6.67572021484375e-05,18,0,0,271,13,197,0.00
0.000682830810546875,21,0,0,316,7,222,0.00
0.005150318145751953,24,0,0,361,-1,205,0.00
0.008730649948120117,27,0,0,406,3,145,0.00
0.012300491333007812,30,0,0,452,10,98,0.00
0.013016700744628906,33,0,0,497,22,79,0.00
0.01649332046508789,36,0,0,542,38,79,0.00
0.020533323287963867,39,0,0,587,32,131,0.00
0.02460479736328125,42,0,0,632,27,175,0.00
0.02484273910522461,45,0,0,678,22,214,0.00
0.028838396072387695,48,0,0,723,9,219,0.00
0.03281736373901367,51,0,0,768,-2,200,1.00
0.03677105903625488,54,0,0,813,-9,167,1.00
0.03711271286010742,58,0,0,873,-11,126,1.00
0.04115796089172363,61,0,0,919,-3,96,1.00
0.04526805877685547,64,0,0,964,14,98,1.00
0.04920697212219238,67,0,0,1009,20,118,1.00
0.04962468147277832,70,0,0,1054,20,156,1.00
0.05337929725646973,73,0,0,1099,16,175,1.00
0.05783271789550781,76,0,0,1145,13,197,1.00
0.06159400939941406,79,0,0,1190,-2,175,1.00
0.06531620025634766,83,0,0,1250,3,140,1.00
0.06569981575012207,86,0,0,1295,5,112,1.00
0.06986618041992188,89,0,0,1340,16,98,1.00
0.07401490211486816,92,0,0,1385,25,96,2.00
0.07797098159790039,95,0,0,1430,31,118,2.00
0.07846713066101074,99,0,0,1491,29,159,2.00
0.08224940299987793,102,0,0,1536,35,189,2.00
0.08631610870361328,105,0,0,1581,16,216,2.00
0.0918281078338623,108,0,0,1626,1,236,2.00
0.09267306327819824,111,0,0,1671,-3,208,2.00
0.09485960006713867,114,0,0,1716,-18,175,2.00
0.09905457496643066,118,0,0,1776,-15,120,2.00
0.10262489318847656,121,0,0,1821,-8,76,2.00
0.10651063919067383,124,0,0,1867,11,85,2.00
0.10719442367553711,127,0,0,1912,11,96,2.00
0.11116337776184082,130,0,0,1957,21,131,2.00
0.11510205268859863,133,0,0,2002,16,156,3.00
0.11901402473449707,136,0,0,2047,5,192,3.00
0.12280726432800293,140,0,0,2107,-1,186,3.00
0.12334513664245605,144,0,0,2167,-7,164,3.00
0.12764501571655273,147,0,0,2212,6,145,3.00
0.13150715827941895,150,0,0,2257,1,131,3.00
0.13528800010681152,153,0,0,2302,18,123,3.00
0.13604307174682617,156,0,0,2347,17,118,3.00
0.13966059684753418,159,0,0,2392,24,126,3.00
0.14376020431518555,162,0,0,2437,20,137,3.00
0.14755606651306152,166,0,0,2497,24,153,3.00
0.1514875888824463,169,0,0,2542,25,186,3.00
0.15187668800354004,172,0,0,2587,17,197,4.00
0.15596294403076172,175,0,0,2632,6,211,4.00
0.15992093086242676,178,0,0,2677,-8,203,4.00
0.16386175155639648,181,0,0,2722,-19,167,4.00
0.16770601272583008,185,0,0,2782,-24,115,4.00
0.16826581954956055,188,0,0,2826,-6,79,4.00
0.1721336841583252,191,0,0,2871,10,79,4.00
0.17634916305541992,195,0,0,2931,19,93,4.00
0.18020367622375488,198,0,0,2976,30,134,4.00
0.1806344985961914,201,0,0,3021,22,156,4.00
0.18461108207702637,204,0,0,3066,20,192,4.00
0.1887354850769043,207,0,0,3111,12,197,4.00
0.19268488883972168,210,0,0,3155,6,175,5.00
0.19303679466247559,213,0,0,3200,8,137,5.00
0.19657683372497559,216,0,0,3245,3,112,5.00
0.2008354663848877,220,0,0,3305,17,101,5.00
0.20501112937927246,223,0,0,3350,21,115,5.00
0.20888018608093262,227,0,0,3409,35,148,5.00
0.2092421054840088,230,0,0,3454,25,186,5.00
0.21308135986328125,233,0,0,3499,16,205,5.00
0.21749567985534668,236,0,0,3543,22,211,5.00
0.2213912010192871,239,0,0,3588,-1,208,5.00
0.2254009246826172,242,0,0,3633,-13,189,5.00
0.2258319854736328,246,0,0,3692,-33,153,5.00
0.22942042350769043,249,0,0,3737,-24,115,6.00
0.23362350463867188,252,0,0,3782,0,79,6.00
0.23763251304626465,255,0,0,3826,7,79,6.00
0.2380516529083252,258,0,0,3871,14,101,6.00
0.2419726848602295,261,0,0,3916,10,123,6.00
0.2458970546722412,264,0,0,3960,19,156,6.00
0.2514612674713135,267,0,0,4005,10,175,6.00
0.2538604736328125,272,0,0,4079,11,151,6.00
0.2542264461517334,275,0,0,4124,13,162,6.00
0.2585482597351074,278,0,0,4168,23,167,6.00
0.26254940032958984,281,0,0,4213,21,159,6.00
0.26624464988708496,284,0,0,4257,19,167,6.00
0.27013659477233887,287,0,0,4302,19,175,6.00
0.2706723213195801,290,0,0,4346,6,162,7.00
0.2746284008026123,294,0,0,4406,9,145,7.00
0.2787013053894043,297,0,0,4450,9,129,7.00
0.2825756072998047,300,0,0,4494,13,131,7.00
0.28283023834228516,303,0,0,4539,18,148,7.00
0.2868187427520752,306,0,0,4583,11,164,7.00
0.29122471809387207,309,0,0,4628,2,178,7.00
0.29500389099121094,313,0,0,4687,-12,175,7.00
0.2989640235900879,316,0,0,4731,-15,148,7.00
0.29943346977233887,320,0,0,4790,-12,129,7.00
0.303480863571167,323,0,0,4834,2,115,7.00
0.3072929382324219,326,0,0,4879,16,109,7.00
0.3113088607788086,329,0,0,4923,18,118,7.00
0.31155848503112793,332,0,0,4967,28,123,7.00
0.3155202865600586,335,0,0,5011,28,134,8.00
0.3199024200439453,338,0,0,5056,26,148,8.00
0.32389330863952637,341,0,0,5100,15,170,8.00
0.3276345729827881,345,0,0,5159,17,175,8.00
0.32806944847106934,348,0,0,5203,20,195,8.00
0.33205389976501465,351,0,0,5247,13,184,8.00
0.33635997772216797,355,0,0,5306,11,175,8.00
0.34021687507629395,358,0,0,5350,0,162,8.00
0.34386181831359863,361,0,0,5394,-20,140,8.00
0.34438586235046387,364,0,0,5438,13,129,8.00
0.3484928607940674,368,0,0,5497,1,123,8.00
0.35256099700927734,371,0,0,5541,9,126,8.00
0.35640525817871094,374,0,0,5585,4,159,9.00
0.356931209564209,377,0,0,5629,-3,175,9.00
0.36073994636535645,380,0,0,5673,-7,175,9.00
0.36490893363952637,383,0,0,5717,-13,162,9.00
0.3689734935760498,386,0,0,5760,-12,131,9.00
0.3728177547454834,389,0,0,5804,3,98,9.00
0.37328553199768066,392,0,0,5848,4,79,9.00
0.3769981861114502,395,0,0,5892,7,90,9.00
0.38100624084472656,399,0,0,5950,28,115,9.00
0.3851017951965332,403,0,0,6009,23,159,9.00
0.3858644962310791,406,0,0,6053,36,192,9.00
0.38921618461608887,409,0,0,6096,23,205,9.00
0.3935239315032959,412,0,0,6140,12,219,9.00
0.39745402336120605,415,0,0,6184,1,197,10.00
